mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
3580,CCCN1CCN(c2cccc(S(C)(=O)=O)c2)CC1,0,True,0.84,1.87,0.83,False,True
3581,CC1=C(C)C(=O)N(CCCCN2CCN(c3ncccn3)CC2)C1=O,0,True,0.57,2.41,0.54,True,False
3582,c1ccc(CCc2cccc(CN3CCN(c4ccccc4)CC3)c2)cc1,0,True,0.63,1.71,0.28,True,False
3583,CC1Nc2ccccc2C(=O)N1CCN1CCC(c2ccc(F)cc2)CC1,0,True,0.89,2.8,0.5,True,False
3584,CCN1CCCC1CNC(=O)c1cc(F)ccc1OC,0,True,0.9,2.41,0.44,True,False
3585,CCCN(CCc1ccc(F)cc1)C1CCc2c(O)cccc2C1,0,True,0.85,2.71,0.97,False,True
3586,c1ccc(CCN2CCC(c3cc(-c4cccs4)[nH]n3)CC2)cc1,0,True,0.74,2.33,0.55,True,True
3587,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,0,True,0.84,2.65,0.81,False,True
3588,O=C1CCc2cc(F)c(OCCCCN3CCN(c4cccc5c4C(F)=CCO5)CC3)nc2N1,0,True,0.62,3.13,0.75,True,True
3589,Cc1ccc2c(c1)c1c(n2CCc2cnccn2)CCN(C)C1,0,True,0.75,2.52,0.53,False,True
3590,CCOc1ccc2c(c1)C(=O)N(CCCN1CCN(c3ccccc3OC)CC1)C2,0,True,0.67,2.21,0.77,True,True
3591,CCOc1ccccc1N1CCN(CCCN2CCN(c3ncccn3)CC2)C1=O,0,True,0.67,2.39,0.51,True,True
3592,CCCC(=O)NC1CCC(CCN2CCN(c3noc4ccc(Cl)cc34)CC2)CC1,0,True,0.7,2.49,0.52,True,True
3593,CN1CCN2c3c(cccc31)C1CN(CCCc3noc4cc(F)ccc34)CCC12,0,True,0.65,3.54,0.62,False,True
3594,COc1ccc2c(c1)C1(CCC2)CCN(CCCc2ccccc2)CC1,0,True,0.75,2.6,0.45,True,False
3595,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,True,0.74,2.3,0.91,False,True
3596,Oc1cc2c(cc1O)C(c1ccccc1Br)CNCC2,0,True,0.7,2.93,0.7,False,True
3597,Oc1cc2c(cc1O)C(c1ccc(Cl)cc1)NCC2,0,True,0.7,2.71,0.54,False,True
3598,O=C(CCCN1CCC2(CC1)C(=O)c1ccccc1Oc1ccccc12)c1ccc(F)cc1,0,True,0.47,2.91,0.55,False,False
3599,COc1ccccc1N1CCN(CCC2CCC(NC(=O)N(C)C)CC2)CC1,0,True,0.81,2.23,0.72,True,True
3600,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,True,0.71,2.61,0.84,False,True
3601,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
3602,Cc1cnn(CCN2CCN(c3nsc4ccccc34)CC2)c(=O)c1,0,True,0.72,2.49,0.57,True,True
3603,CCCN(CCC)C1Cc2cc3nc(N)sc3cc2C1,0,True,0.92,3.14,0.77,False,True
3604,COc1ccccc1N1CCN(CCNC(=O)c2cc(F)c(F)c(F)c2F)CC1,0,True,0.45,2.21,0.71,True,False
3605,COc1ccccc1N1CCN(CCn2c(=O)cnn(Cc3ccccc3)c2=O)CC1,0,True,0.57,2.24,0.44,True,False
3606,O=C1CC2(CCCCC2)CC(=O)N1CCN1CCN(c2nsc3ccccc23)CC1,0,True,0.7,3.13,0.72,False,True
3607,Oc1ccc2c(c1)CC1C(CCCN1CCCN1CCN(c3cccc(Cl)c3Cl)CC1)C2,0,True,0.65,3.25,0.76,True,True
3608,O=C1c2ccsc2CCC12CCN(Cc1ccccc1)CC2,0,True,0.83,2.86,0.41,True,False
3609,COc1cc2c(cc1Cl)C1Cc3sc(CC4CC4)cc3CN1CC2,0,True,0.76,3.29,0.39,True,False
3610,CCCN1CCN(c2ccc(C(N)=O)c(Br)c2C#N)CC1,0,True,0.9,2.44,0.18,True,False
3611,COc1ccc(CC(=O)N2CCC(c3cccc(NC(C)=O)c3)CC2)cc1OC,0,True,0.81,2.03,0.07,True,False
3612,C#CCOc1c(Br)cc(CN2CCN(c3ccccc3OC)CC2)cc1OC,0,True,0.61,2.26,0.2,True,False
3613,CC(C)C(=O)Nc1cccc(C2CCN(CCC(=O)c3ccc(F)cc3)CC2)c1,0,True,0.68,2.08,0.51,False,True
3614,CCOc1ccccc1N1CCN(CCCOc2ccc(C(C)(C)C)cc2)CC1,0,True,0.59,1.98,0.61,True,False
3615,COc1ccc2c(c1)CC(NCCN)CC2,0,True,0.8,2.58,0.69,False,True
3616,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4nn[nH]n4)cc23)CC1,0,True,0.59,2.55,0.74,True,False
3617,COc1cccc2c1CCCC2CCCN1CCN(c2ccc3c(c2)OCCO3)CC1,0,True,0.69,2.86,0.64,True,True
3618,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0,True,0.76,2.11,0.64,False,True
3619,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(Br)o1,0,True,0.65,2.22,0.88,True,True
3620,CCCNC1CCc2cccc(OC)c2C1,0,True,0.84,2.5,0.7,False,True
3621,COc1ccccc1N1CCN(CCCNC2C(=O)c3ccc([N+](=O)[O-])cc3C2(C)C)CC1,0,True,0.37,3.12,0.66,True,False
3622,c1ccc(N2CCN(CCC3OCCc4c3cc3c5c4CCN5)CC2)cc1,0,False,-19.0,-19.0,0.0,True,False
3623,CC(C)C(=O)Nc1cccc(C2CCN(CCCC(=O)c3ccc(F)cc3F)CC2)c1,0,True,0.57,2.25,0.58,True,False
3624,COc1ccccc1N1CCN(CCCCCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,0,True,0.46,2.52,0.73,True,False
3625,CCCN1CCCC2Cc3[nH]ncc3CC21,0,True,0.82,3.53,0.62,False,True
3626,CC(C)Cc1nnc2cc(-c3ccnc(N4CCN(CC5CC5)CC4)c3)ccn12,0,True,0.64,2.62,0.27,True,False
3627,CC(C)c1nc2c(o1)C1c3cc(O)c(O)cc3CCC1NC2,0,True,0.71,4.07,0.83,True,True
3628,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,True,0.51,2.15,0.65,False,False
3629,CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1,0,True,0.75,2.21,0.63,False,True
3630,CCCN1CCc2cccc3c2C1Cc1ccc(C)c(O)c1-3,0,True,0.9,2.93,0.8,False,True
3631,COc1ccccc1N1CCN(CCCCNC(=O)C2=Cc3ccccc3C2)CC1,0,True,0.68,2.29,0.82,True,True
3632,CC(O)CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,True,0.76,2.79,0.61,True,True
3633,Oc1ccc2c(c1)OC(CNCc1ccco1)CC2,0,True,0.89,2.82,0.59,False,True
3634,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,True,0.74,3.81,0.61,False,True
3635,Oc1cc2c(cc1O)C(c1cc3ccccc3s1)CNCC2,0,True,0.6,3.14,0.71,True,False
3636,NCCN1CCC(c2c[nH]c3cc(F)ccc23)CC1,0,True,0.89,2.25,0.77,False,True
3637,CCCNC1CCc2c(ccc3ccccc23)C1,0,True,0.86,2.48,0.61,True,True
3638,CCOc1cccc(N2CCN(CCCOc3ccc4ccc(=O)[nH]c4c3)CC2)c1,0,True,0.58,2.19,0.6,True,False
3639,Cn1cc(C2CCN(CCN3C(=O)c4ccccc4C3=O)CC2)c2cc(F)ccc21,0,True,0.62,2.35,0.67,True,True
3640,COc1ccc(N2CCN(CCCCNC(=O)c3ccccc3Br)CC2)cc1,0,True,0.63,1.91,0.61,True,True
3641,CCCNC1CCc2cccc(O)c2C1,0,True,0.79,2.64,0.67,False,True
3642,Cc1cccc(N2CCN(CCCCNC(=O)C34CC5CC(CC(C5)C3)C4)CC2)c1,0,True,0.68,3.44,0.53,True,True
3643,CCCCN1CCN(c2ccc(Cl)cc2F)CC1,0,True,0.83,1.77,0.23,True,False
3644,COc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1N1CCNCC1,0,True,0.83,2.07,0.49,True,False
3645,CCOc1ccccc1N1CCN(CCCNC(=O)c2ccc(F)cc2)CC1,0,True,0.71,1.87,0.6,True,True
3646,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,0,True,0.73,2.82,0.78,False,True
3647,CCCN(CCc1ccccc1)C1CCc2c(cccc2OC)C1,0,True,0.74,2.56,0.93,True,True
3648,CC(C)N1Cc2ccccc2C2c3cc(O)c(O)cc3CCC21,0,True,0.79,3.4,0.59,True,True
3649,COc1ccc(N2CCN(CCCC3CCC(O)(Cc4ccccc4)CC3)CC2)cc1,0,True,0.67,2.27,0.51,True,True
3650,CN(C)CCCN1c2ccccc2Sc2cc(O)ccc21,0,True,0.92,2.24,0.54,False,True
3651,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(=O)[nH]c2)CC1,0,True,0.68,2.12,0.9,True,True
3652,CCCc1ccc2c(c1CCC)C1Cc3cc(O)c(OC)cc3CN1CC2,0,True,0.81,3.19,0.6,True,True
3653,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
3654,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cc(Cl)ccc3c2=O)CC1,0,True,0.69,2.17,0.62,False,True
3655,CCCN(CCC)C1CCc2c(O)cccc2C1C,0,True,0.87,3.27,0.55,False,True
3656,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
3657,COc1ccccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,0,True,0.68,2.4,0.88,False,True
3658,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1,0,True,0.27,2.41,0.85,False,False
3659,CN1CCN(C2Cc3ccccc3Sc3ccccc32)CC1,0,True,0.79,2.69,0.51,False,True
3660,O=C1C=c2cc(CN3CCN(c4nsc5ccccc45)CC3)ccc2=CN1,0,True,0.59,2.53,0.43,True,False
3661,COc1cccc(C2CCCN(CCc3ccccc3)C2)c1,0,True,0.82,2.19,0.59,False,True
3662,CCCN1CCCC2c3c(cccc3OC)CCC21,0,True,0.82,2.99,0.65,False,True
3663,CN1CCN(C2Cc3ccccc3Sc3ccc(NC(=O)Nc4cccc(Cl)c4)cc32)CC1,0,True,0.49,2.89,0.49,True,False
3664,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,0,True,0.64,2.53,0.97,True,True
3665,NCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,0,True,0.89,2.05,0.46,True,False
3666,CCCN(CCOc1c(C)ccc2c1CCC(N(C(C)C)C(=O)OC(C)(C)C)CC2)C(=O)OC(C)(C)C,0,True,0.35,3.37,0.27,True,False
3667,O=C(NC1CC(CCN2CCN(c3nsc4ccccc34)CC2)C1)N1CCNCC1,0,True,0.76,2.69,0.59,True,True
3668,Cn1cnnc1SCCCN1CCN(c2cc(C(C)(C)C)nc(C(C)(C)C)n2)CC1,0,True,0.51,2.78,0.58,True,False
3669,C#CCN1CCc2cc(O)cc3c2C1Cc1cccc(O)c1-3,0,True,0.79,3.31,0.62,True,True
3670,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
3671,Nc1ccc(N2CCN(CCCC(O)c3ccc(Cl)cc3)CC2)cc1,0,True,0.77,2.44,0.48,True,False
3672,CCCN1CC(CO)CC2c3cccc4[nH]cc(c34)CC21,0,True,0.91,3.6,0.57,False,True
3673,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1O,0,True,0.85,2.79,0.91,False,True
3674,CCN1CCCC1CNC(=O)c1cc(Cl)cc(O)c1OC,0,True,0.88,2.79,0.93,False,True
3675,NCCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,0,True,0.85,1.93,0.5,True,False
3676,CCCN(CCC)C1COc2c(O)cccc2C1,0,True,0.87,2.92,0.79,False,True
3677,CCCN1CCOC2c3cccc4[nH]cc(c34)CC21,0,True,0.89,3.38,0.64,False,True
3678,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,0,True,0.74,2.3,0.88,False,True
3679,COc1cccc(N2CCN(CCC3OCCc4cc(C(=O)NCCO)ccc43)CC2)c1,0,True,0.66,2.85,0.56,True,True
3680,CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,0,True,0.8,2.93,0.94,False,True
3681,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
3682,CCCN1CCCC2c3cccc(O)c3CCC21,0,True,0.86,3.06,0.82,False,True
3683,COc1cc2c(cc1O)C1CC(CC(C)C)CN(C)C1CC2,0,True,0.92,3.59,0.42,True,False
3684,CN1CCc2cc(Cl)c(O)cc2C(c2cccc3ccoc23)C1,0,True,0.72,3.13,0.69,False,True
3685,CCCN(CCC)C1CCc2cccc(O)c2C1,0,True,0.86,2.78,0.92,False,True
3686,O=C1Cc2cc(CCN3CCN(c4noc5cc(F)ccc45)CC3)c(Cl)cc2N1,0,True,0.71,2.68,0.55,True,True
3687,COc1ccccc1N1CCN(CCCn2nc3c(ccc4ccccc43)c2N)CC1,0,True,0.52,2.38,0.77,True,False
3688,Oc1cc2c(cc1O)C(Cc1ccc(O)c(Br)c1)NCC2,0,True,0.63,3.03,0.68,False,True
3689,CN1CCN2c3c(cccc31)C1CN(CCCc3n[nH]c4cc(F)ccc34)CCC12,0,True,0.72,3.61,0.64,True,True
3690,COc1ccccc1N1CCN(CCCCOc2cccc3c2CCC(=O)N3)CC1,0,True,0.68,2.25,0.62,True,True
3691,CCCN(CCC)C1CCc2c(N)cccc2C1,0,True,0.81,2.79,0.85,False,True
3692,COc1ccccc1N1CCN(CCC2CNc3ccccc32)CC1,0,True,0.9,2.64,0.58,False,True
3693,NCCCN1CCN(c2cccc(F)c2)CC1,0,True,0.86,1.81,0.51,True,True
3694,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0,True,0.81,2.69,0.89,False,True
3695,C=C1C=C(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)C=CC1,0,True,0.68,3.04,0.84,True,True
3696,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)n(C)n1,0,True,0.73,2.5,0.68,True,True
3697,CCOc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0,True,0.74,1.92,0.58,True,True
3698,CN(C)C(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,0,True,0.92,2.28,0.82,False,True
3699,CCCN(CCC)C1Cc2ccccc2C(O)C1,0,True,0.86,3.12,0.59,False,True
3700,CCC1CC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)OC1=O,0,True,0.74,3.18,0.81,True,True
3701,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
3702,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Br)cc3)c3ccccc32)CC1,0,True,0.5,2.57,0.95,True,False
3703,C=C1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2N1,0,True,0.53,2.81,0.69,True,False
3704,CCCN(Cc1cccnc1)C1CCc2cccc(OC)c2C1,0,True,0.81,2.69,0.76,True,True
3705,COc1ccc2c(c1)CC(NCCC1=CCCCC1)CC2,0,True,0.82,2.79,0.65,True,True
3706,O=C1CCc2ccc(CCCCN3CCC(c4ccc(C(F)(F)F)cc4)CC3)nc2N1,0,True,0.64,2.55,0.59,True,True
3707,OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0,True,0.85,1.94,0.96,False,True
3708,O=C(NCCCCN1CCN(c2ccccc2)CC1)C1=Cc2ccccc2CC1,0,True,0.73,2.21,0.58,True,True
3709,O=C(Nc1cccnc1)NC1CCC(CCN2CCN(c3ccc(Cl)c(C(F)(F)F)c3)CC2)CC1,0,True,0.53,2.49,0.7,True,False
3710,CCCc1cc(N2CCN(CCCCn3cnc4ccccc43)CC2)nc(C(F)(F)F)n1,0,True,0.48,2.6,0.56,True,False
3711,CCCN1CCC(c2nc3ccccc3o2)CC1,0,True,0.83,2.03,0.53,False,True
3712,CCCN1CCC(c2cccc(C#N)c2)CC1,0,True,0.79,1.99,0.86,False,True
3713,CC(C)N1CCN(CCN2CCN(c3ccccc3OC3CC3)C2=O)CC1,0,True,0.74,2.43,0.6,True,True
3714,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,0,True,0.84,2.82,0.89,False,True
3715,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,True,0.69,3.32,0.68,False,True
3716,O=C1c2cccc3cccc(c23)N1CCCN1CCN(c2ccccc2)CC1,0,True,0.68,2.04,0.56,True,True
3717,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,0,True,0.75,3.17,0.58,False,True
3718,CCCC(=O)Nc1ccc2c(c1)CCC1C2c2cc(O)c(Cl)cc2CCN1C,0,True,0.79,3.28,0.76,True,True
3719,CCCN1CCN(c2cccc(S(=O)(=O)C(F)(F)F)c2)CC1,0,True,0.85,2.15,0.63,False,True
3720,CCCC(=O)NC1CCC(CCN2CCN(c3ccccc3C)CC2)CC1,0,True,0.79,2.11,0.69,True,True
3721,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0,True,0.81,2.69,0.89,False,True
3722,O=c1cnc2ccccc2n1CCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,True,0.51,2.29,0.68,True,False
3723,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0,True,0.81,2.69,0.89,False,True
3724,CCCN(C(C)=O)C1CCC(CCN2CCN(c3cccc4nc(C)ccc34)CC2)CC1,0,True,0.62,2.48,0.63,True,True
3725,CCCN1CCC(c2noc3cc(C)ccc23)CC1,0,True,0.84,2.22,0.73,True,True
3726,CCCC1NCCc2cc(O)c(O)cc21,0,True,0.65,3.01,0.67,False,True
3727,c1cc2c(c(N3CCN(CCc4c[nH]c5ccccc45)CC3)c1)OCCO2,0,True,0.77,2.26,0.82,False,True
3728,CCCN1CCOC2c3cc(C#N)ccc3CCC21,0,True,0.82,3.3,0.91,False,True
3729,C1=CC2CN(CCN3CCN(c4cccc5sccc45)CC3)CC2C=C1,0,True,0.82,3.44,0.4,True,False
3730,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,True,0.74,3.81,0.61,False,True
3731,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
3732,CN(C)CCCN1c2ccccc2Sc2ccc(F)cc21,0,True,0.83,2.16,0.67,False,True
3733,CCCN(CCC)C1Cc2c[nH]c3ccc(-c4ncon4)c(c23)C1,0,True,0.75,3.48,0.55,False,True
3734,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2cc(C)ccc2C)CC1,0,True,0.67,2.05,0.61,False,True
3735,CCCN(CCC)C1CCc2c(O)cccc2C1C,0,True,0.87,3.27,0.55,False,True
3736,COc1cccc(N2CCN(CCCN3C(=O)NC(C)(C)C3=O)CC2)c1,0,True,0.78,2.2,0.46,True,False
3737,COc1ccccc1N1CCN(CCCC2(c3ccc(F)cc3)OC(CO)=CC2=O)CC1,0,True,0.68,3.23,0.53,True,True
3738,CCCN1CC(C)CC2c3cccc4[nH]cc(c34)CC21,0,True,0.87,3.49,0.56,False,True
3739,O=C1CCc2ccc(OCCCCN3CCC4C(C3)c3cccc5c3N4CCCS5)cc2N1,0,True,0.62,3.56,0.75,True,True
3740,O=C(NC1CCC(CCN2CCN(c3cccc(F)c3F)CC2)CC1)c1ccc(F)cc1,0,True,0.71,2.24,0.62,True,True
3741,CCCN1CCC(c2noc3ccccc23)CC1,0,True,0.83,2.12,0.66,False,True
3742,NCCCN1CCCN(c2ncc(F)cn2)CC1,0,True,0.85,2.25,0.46,True,False
3743,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4nc(N)ccc34)CC1)C2,0,True,0.6,2.58,0.6,True,False
3744,COc1ccccc1N1CCN(CCNC(=O)C2CC3OCCC3N2)CC1,0,True,0.75,3.45,0.5,True,False
3745,COc1ccccc1N1CCN(CCC(=O)c2ccc3c(c2)OCCO3)CC1,0,True,0.72,2.09,0.46,True,False
3746,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,0,True,0.65,1.98,0.9,True,True
3747,COc1ccccc1N1CCN(CCNC(=O)c2cc3ccccc3s2)CC1,0,True,0.69,2.05,0.86,True,True
3748,Cc1cc2c(s1)Oc1ccccc1N=C2N1CCN(C)CC1,0,True,0.75,2.83,0.59,False,True
3749,CCCC(=O)OC1CC2c3cccc4[nH]c(Cl)c(c34)CC2N(C)C1,0,True,0.86,3.76,0.32,True,False
3750,COc1ccccc1N1CCN(CCNC(=O)c2ccc(C(F)(F)F)cc2)CC1,0,True,0.8,1.95,0.86,False,True
3751,CCCN1CCN(c2cc(OC(C)C)c(N)cc2C)CC1,0,True,0.85,2.18,0.2,True,False
3752,COc1ccc(C2CCN(Cc3csc4ccccc34)CC2)cc1,0,True,0.64,1.99,0.36,True,False
3753,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0,True,0.89,3.15,0.56,False,True
3754,Nc1cc(Br)ccc1C(=O)NCCCCN1CCN(c2ccccc2)CC1,0,True,0.52,2.0,0.58,True,False
3755,Oc1cc2c(cc1O)C1c3sccc3CNC1CC2,0,True,0.65,3.77,0.75,False,True
3756,c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,0,True,0.8,2.14,0.81,False,True
3757,CCCN1CCC2c3c(cccc3OC)CCC21,0,True,0.81,3.05,0.74,False,True
3758,COc1cccc(N2CCN(CCC3CCC(NC(=O)CC#N)CC3)CC2)c1,0,True,0.78,2.32,0.75,False,True
3759,O=c1ccc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0,True,0.59,2.25,0.9,True,False
3760,O=C(NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,0,True,0.75,2.54,0.51,True,True
3761,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0,True,0.87,2.63,0.94,False,True
3762,COc1cccc2c1CC(NCCc1csc(C)n1)CC2,0,True,0.92,2.78,0.45,True,False
3763,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,0,True,0.84,2.8,0.85,False,True
3764,COc1ccccc1N1CCN(CCCCn2nc3c(c2C)CCNC3)CC1,0,True,0.74,2.55,0.73,True,True
3765,O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc21,0,True,0.75,2.45,0.71,True,True
3766,O=C1N(CCN2CC3CCCCC3C2)CCN1c1cc(F)cc(F)c1,0,True,0.83,3.24,0.63,True,True
3767,COc1ccccc1N1CCN(CCCCn2cc(I)nn2)CC1,0,True,0.49,2.42,0.84,True,False
3768,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc(O)c4)CC3)c2c1,0,True,0.64,2.31,0.73,True,True
3769,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,0,True,0.42,3.74,0.79,False,False
3770,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0,True,0.76,2.8,0.79,False,True
3771,Oc1cccc(C2CNCCc3c2cc(O)c(O)c3Cl)c1,0,True,0.61,3.1,0.74,False,True
3772,O=C(NC1CCC(CCN2CCN(c3noc4cc(F)ccc34)CC2)CC1)C1CCOCC1,0,True,0.71,2.65,0.54,True,True
3773,CN1CCc2cccc3c2C1Cc1ccc(N)c(O)c1-3,0,True,0.57,3.02,0.98,True,False
3774,CC(C)Oc1ccccc1N1CCN(CCCC2CN(c3ccccc3)C(=O)O2)CC1,0,True,0.63,2.72,0.55,True,True
3775,CC(=O)NC1CCC(CCN2CCN(c3noc4ccc(F)cc34)CC2)CC1,0,True,0.85,2.47,0.55,True,True
3776,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
3777,O=C1N(CCN2CC3CC(O)CC3C2)CCN1c1cccc(F)c1,0,True,0.91,3.34,0.56,True,True
3778,Cc1ccc(CNCC2(F)CCN(C(=O)c3cnc(C)n3C)CC2)nc1,0,True,0.89,2.94,0.53,True,True
3779,COc1ccccc1N1CCN(CCN(C)C2CCCc3c(OC)cccc32)CC1,0,True,0.69,2.75,0.61,False,True
3780,CCCN(CCC)C1CCc2ccc3[nH]cc(C(=O)C(=O)NC)c3c2C1,0,True,0.59,3.32,0.76,True,False
3781,CC1CCNc2cc(O)c(O)cc21,0,True,0.42,3.2,0.11,True,False
3782,CC1=C2C=CC(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)=CC2C(C)N1,0,True,0.58,3.71,0.83,True,False
3783,CCCCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,0,True,0.75,1.97,0.42,True,False
3784,CCCN1CCN(c2ccc(C)cc2C2CC(C)(C)CC(C)(C)C2)CC1,0,True,0.67,2.52,0.34,True,False
3785,COc1ccc2c(c1)CC(NCCCCN1CCN(c3ccccc3)CC1)CC2,0,True,0.69,2.57,0.58,False,True
3786,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,True,0.76,2.36,0.97,False,True
3787,COc1ccc(OCC2NCCc3cc(O)c(O)cc32)cc1,0,True,0.76,2.77,0.48,True,False
3788,O=S(=O)(c1cccc2ccccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,0,True,0.38,2.97,0.55,True,False
3789,CCCNC1CCc2c(O)cccc2C1,0,True,0.79,2.64,0.91,False,True
3790,COc1ccc2c(c1OC)CN1CCc3cc(O)c(O)cc3C1C2,0,True,0.83,3.0,0.87,False,True
3791,CC1(C)CC(=O)N(CCCCN2CCN(c3noc4ccccc34)CC2)C(=O)C1,0,True,0.55,2.55,0.56,True,False
3792,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,0,True,0.75,3.17,0.58,False,True
3793,N#Cc1cccc2c(CCCN3CCN(c4ccc(O)c5c4CCCC5)CC3)c[nH]c12,0,True,0.65,2.66,0.68,True,True
3794,COc1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,0,True,0.82,2.56,0.83,False,True
3795,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,True,0.83,2.65,0.58,False,True
3796,Nc1cccc2c1CCC(NCCCC1CCCCO1)C2,0,True,0.65,3.12,0.6,True,True
3797,COc1ccc(N2CCN(CCCCNC(=O)C3=COCCO3)CC2)cc1,0,True,0.7,2.32,0.42,True,False
3798,CC1CNCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,0,True,0.59,3.04,0.56,True,False
3799,CCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,True,0.76,1.85,0.62,False,True
3800,COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2,0,True,0.89,2.99,0.81,False,True
