"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3586359";"";"None";"422.94";"1";"5.30";"51";"O=c1cc(CN2CCOc3c(Cl)cc(-c4csc5ccccc45)cc3C2)cc[nH]1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.20";"0.36";"2.40";"16.98";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL559623";"";"None";"337.48";"0";"2.22";"5";"CCCCCC(O)CCCN(CCCCC(=O)O)S(C)(=O)=O";"IC50";"'>'";"3200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1026915";"Inhibition of rat EP2 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4909";"Prostanoid EP2 receptor";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL1158403";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL173811";"";"None";"417.59";"0";"3.16";"20b";"O=C(O)CCCCCC[C@@H]1[C@@H](CCC(O)CSc2nccs2)[C@H](O)C[C@@H]1O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763183";"Affinity for Prostanoid EP2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";""
"CHEMBL36041";"";"None";"428.95";"0";"3.64";"4";"O=C(O)CCCCCC[C@@H]1[C@@H](CC[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"12.06";"0.24";"1.53";"4.83";"0";"CHEMBL763183";"Affinity for Prostanoid EP2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";""
"CHEMBL369797";"";"None";"416.61";"0";"3.76";"19b";"O=C(O)CCCCCC[C@@H]1[C@@H](CCC(O)CSc2cccs2)[C@H](O)C[C@@H]1O";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"14.13";"0.30";"2.13";"6.01";"0";"CHEMBL763183";"Affinity for Prostanoid EP2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";""
"CHEMBL4065183";"";"None";"400.79";"0";"4.29";"4b";"O=C(O)c1ccc(CNC(=O)c2cc(Cl)cnc2Oc2ccc(F)cc2)cc1";"IC50";"'='";"1290.0";"nM";"5.89";"";"";"UO_0000065";"14.69";"0.29";"1.60";"6.65";"0";"CHEMBL3997116";"Antagonist activity at human EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL2181810";"";"None";"402.37";"0";"3.94";"18";"O=C(O)Cn1c2c(c3cc(C(F)(F)F)ccc31)CN(C(=O)c1ccccc1)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388930";"Inhibition of beta-arrestin binding to recombinant human prostanoid EP2 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";""
"CHEMBL4643852";"BAY-6672";"None";"544.88";"2";"5.94";"46, BAY-6672";"Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4671518";"Displacement of [3H]prostaglandin E2 from full-length recombinant human EP2 receptor expressed in HEK293 cell membranes measured after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665834";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";""
"CHEMBL1093125";"";"None";"552.53";"1";"4.36";"27c";"O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C2O)NS(=O)(=O)c1cc(F)c(F)cc1F";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1107242";"Binding affinity to human EP2 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL815";"DINOPROST";"4.0";"354.49";"0";"3.04";"PGF2";"CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763183";"Affinity for Prostanoid EP2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";""
"CHEMBL3934202";"";"None";"352.86";"0";"3.45";"Table 1, R85C1";"O=C(O)CCC/C=C\C[C@@H]1[C@@H](c2ccc(CO)cc2)[C@H](O)C[C@H]1Cl";"IC50";"'='";"13150.0";"nM";"4.88";"";"";"UO_0000065";"13.83";"0.28";"1.43";"6.28";"0";"CHEMBL3883093";"Displacement of [3H]PGE2 from from human EP2 receptor expressed in HEK293 cells at pH 7.3 membranes incubated for 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";""
"CHEMBL3976116";"";"None";"364.91";"0";"4.67";"Table 1, R61C1";"O=C(O)CCCCCC[C@@H]1[C@@H](c2ccc3c(c2)CCC3)[C@H](O)C[C@H]1Cl";"IC50";"'='";"6251.0";"nM";"5.20";"";"";"UO_0000065";"14.26";"0.28";"0.53";"9.05";"0";"CHEMBL3883093";"Displacement of [3H]PGE2 from from human EP2 receptor expressed in HEK293 cells at pH 7.3 membranes incubated for 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";""
"CHEMBL4790821";"";"None";"452.38";"1";"5.40";"1";"Cc1c(-c2cccs2)nc2ccc(Br)cc2c1C(=O)NCCc1cccnc1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"11.84";"0.26";"-0.04";"9.76";"0";"CHEMBL4671518";"Displacement of [3H]prostaglandin E2 from full-length recombinant human EP2 receptor expressed in HEK293 cell membranes measured after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665834";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"ANTAGONIST"
"CHEMBL2386080";"";"None";"418.88";"0";"4.73";"27";"O=C(O)Cn1c2c(c3cc(Cl)ccc31)CN(C(=O)c1cccc3ccccc13)CC2";"IC50";"'='";"7400.0";"nM";"5.13";"";"";"UO_0000065";"12.25";"0.23";"0.40";"8.20";"0";"CHEMBL2388930";"Inhibition of beta-arrestin binding to recombinant human prostanoid EP2 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";""
"CHEMBL4297666";"OMIDENEPAG ISOPROPYL";"4.0";"520.62";"1";"3.42";"OMDI";"CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1";"IC50";"'='";"4180.0";"nM";"5.38";"";"";"UO_0000065";"10.33";"0.20";"1.96";"4.51";"0";"CHEMBL4326150";"Displacement of [3H]prostaglandin E2 from human EP2 receptor expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4325826";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307715";"";""
"CHEMBL3670685";"PALUPIPRANT";"-1.0";"483.39";"1";"5.36";"EUB0000819a";"C[C@H](NC(=O)c1c(C(F)F)nn(C)c1Oc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5168390";"Antagonist activity at human EP2 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";""
"CHEMBL4439228";"";"None";"474.49";"0";"4.35";"43";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1CCOc1ccc(F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380432";"Antagonist activity at human EP2 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";""
"CHEMBL4440382";"";"None";"484.43";"0";"4.79";"57";"C[C@H](NC(=O)c1c(-c2ccoc2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380432";"Antagonist activity at human EP2 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";""
"CHEMBL3586360";"";"None";"423.88";"0";"4.51";"52";"O=c1cc(CN2CCOc3c(Cl)cc(-n4ccc5cc(F)ccc54)cc3C2)cc[nH]1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588436";"Antagonist activity at rat EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL4909";"Prostanoid EP2 receptor";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586309";"";"None";"402.52";"1";"5.37";"1";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588436";"Antagonist activity at rat EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL4909";"Prostanoid EP2 receptor";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586361";"";"None";"436.96";"1";"5.69";"53";"C[C@@H]1COc2c(Cl)cc(-c3csc4ccccc34)cc2CN1Cc1cc[nH]c(=O)c1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586331";"";"None";"360.46";"0";"4.46";"23";"COc1cc(-c2ccc(C)cc2)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586355";"";"None";"371.51";"1";"5.39";"47";"c1cncc(CN2CCNc3ccc(-c4csc5ccccc45)cc3C2)c1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"14.06";"0.26";"-0.17";"18.54";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586354";"";"None";"370.52";"1";"5.91";"46";"c1cncc(CN2CCCc3ccc(-c4csc5ccccc45)cc3C2)c1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"15.64";"0.29";"-0.11";"35.93";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL559820";"";"None";"403.54";"0";"4.40";"6f";"CCCCc1ccc(CN(c2ccc(CCCC(=O)O)cc2)S(C)(=O)=O)cc1";"IC50";"'='";"654.0";"nM";"6.18";"";"";"UO_0000065";"15.33";"0.30";"1.78";"8.28";"0";"CHEMBL1026915";"Inhibition of rat EP2 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4909";"Prostanoid EP2 receptor";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL1158403";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL3586358";"";"None";"416.50";"1";"5.01";"50";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2=O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586353";"";"None";"406.94";"1";"6.01";"45";"Clc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586349";"";"None";"388.49";"1";"5.06";"41";"Oc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586339";"";"None";"399.49";"0";"4.64";"31";"COc1cc(-c2cn(C)c3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586333";"";"None";"380.88";"0";"4.81";"25";"COc1cc(-c2cccc(Cl)c2)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586323";"";"None";"435.98";"1";"6.62";"15";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccc(Cl)c1)C2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586314";"";"None";"432.55";"1";"5.38";"6";"COc1ccc(CN2CCOc3c(cc(-c4csc5ccccc45)cc3OC)C2)cn1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586345";"";"None";"410.48";"0";"4.30";"37";"COc1cc(-n2ccc3cc(C#N)ccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.05";"0.31";"2.70";"11.06";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586342";"";"None";"419.91";"1";"5.08";"34";"COc1cc(-n2ccc3cc(Cl)ccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"16.90";"0.32";"2.02";"17.96";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586337";"";"None";"385.47";"0";"4.43";"29";"COc1cc(-n2ccc3ccccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"16.92";"0.31";"2.09";"16.51";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586335";"";"None";"403.51";"0";"4.76";"27";"COc1cc(-c2nsc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"15.86";"0.30";"1.64";"13.48";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586323";"";"None";"435.98";"1";"6.62";"15";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccc(Cl)c1)C2";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"10.37";"0.21";"-2.10";"20.84";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586322";"";"None";"479.62";"1";"5.38";"14";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(S(C)(=O)=O)cc1)C2";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.59";"0.29";"1.62";"12.54";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586313";"";"None";"432.55";"1";"5.38";"5";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1OC)C2";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"15.49";"0.30";"1.32";"15.29";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
