mid,smiles,ref_smiles,IsValid,QED,SAs,GSK3,IsNovel,IsSuccess
4263,Nc1ccc2[nH]nc(-c3ccncc3)c2c1,0,True,0.6,2.18,0.66,True,False
4264,CC1(CNc2nccc(-c3cnn(CC4CC4)c3)n2)CCOCC1,0,True,0.88,2.89,0.55,True,True
4265,Oc1cccc(Nc2ncc3cccc(O)c3n2)c1,0,True,0.65,2.16,0.61,True,True
4266,COc1cc(Nc2ncc(F)c(NC3CCCCC3N)n2)ccc1N1CC2CNCC2C1,0,True,0.54,3.86,0.74,True,False
4267,COc1cccc(-n2ncc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,0,True,0.55,2.34,0.64,False,False
4268,O=C(O)c1ccccc1Nc1nccc(NCc2ccc(F)cc2)n1,0,True,0.64,2.02,0.6,True,True
4269,CC(C)(C)Oc1ccnc(Nc2ccc(N)cc2)n1,0,True,0.83,2.26,0.61,True,True
4270,CCc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)N(C)C)c1,0,True,0.69,2.12,0.7,True,True
4271,NC(=O)C1CCCN1c1cc(-c2ccc3c(c2)CN(Cc2ccc(F)cc2)C3)nc2[nH]ccc12,0,True,0.47,3.14,0.3,True,False
4272,CNc1ccnc(Nc2cc(OC)c(OC)c(OC)c2)n1,0,True,0.84,2.17,0.72,True,True
4273,O=C(Nc1cnccn1)Nc1ccnc2ccccc12,0,True,0.75,2.04,0.85,True,True
4274,CC(=O)NC1CCCC(Nc2nc(Nc3cnn(C)c3)ncc2F)C1,0,True,0.76,3.35,0.62,True,True
4275,CN(C)Cc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4c(c3)OCCO4)n2)c1,0,True,0.56,2.51,0.71,True,False
4276,O=c1ccc2cnc(Nc3ccc(OCc4ccccc4)cc3)nc2n1C1CCNCC1,0,True,0.48,2.39,0.55,True,False
4277,Cc1ccccc1-n1c(-c2nonc2N)nc2cnccc21,0,True,0.61,2.51,0.7,True,True
4278,Cc1nc(N(C)C2CCN(c3ncnc4[nH]ccc34)C2)c2ccccc2n1,0,True,0.61,3.12,0.67,True,True
4279,O=C(O)N1CCCCC1Nc1nc(Nc2ccc(N3CCCCC3)cc2)ncc1Cl,0,True,0.63,3.01,0.64,True,True
4280,NCCNc1ncc2cccc(C3CCC(=O)CC3)c2n1,0,True,0.9,2.65,0.28,True,False
4281,COc1ccccc1NC(=O)Nc1n[nH]c2cc(-c3cccc(Cl)c3)ccc12,0,True,0.43,2.12,0.65,True,False
4282,CN1CCN(c2ccc(Nc3ncc4cccc(-c5cccc(N)c5)c4n3)cc2)CC1,0,True,0.49,2.31,0.5,False,False
4283,COc1ccc(F)cc1-c1c[nH]c2ncc(-c3cc(C(=O)NC(C)C)n(C)n3)cc12,0,True,0.53,2.59,0.51,True,False
4284,Cc1ncc(-c2nc(Nc3cccc(F)c3)ncc2C#CC(C)(C)C)cc1C(=O)O,0,True,0.61,2.78,0.56,True,True
4285,COc1ccc2c(c1)NC(=O)C2=Cc1ccc(C)o1,0,True,0.84,2.24,0.59,True,True
4286,Cc1cc(C)cc(Oc2nccc(-c3ccc(Cl)c(N)c3)n2)c1,0,True,0.7,2.28,0.21,True,False
4287,NC1CCCC(c2[nH]nc(-c3ccccc3F)c2-c2ccncc2)C1,0,True,0.75,3.24,0.52,True,True
4288,CC(=O)Nc1cccc(C(=O)c2sc(Nc3ccc(Cl)c(Cl)c3)nc2N)c1,0,True,0.51,2.25,0.69,True,False
4289,CCOc1cc(C=C2SC(=Nc3ccccc3C)NC2=O)ccc1O,0,True,0.81,2.75,0.45,True,False
4290,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2cccc(F)c2F)=NC3)ccc1N1CCN(C)CC1,0,True,0.33,2.87,0.62,True,False
4291,Cn1c(NC2=C(Cl)C3CCC=CC3=C(Cl)C2)nc2c(c1=O)CCN(Cc1ccccc1)C2,0,True,0.68,3.81,0.15,True,False
4292,CC(O)C1CN(C(=O)c2ccnc(Nc3n[nH]c4ccc(F)cc34)n2)CCN1,0,True,0.53,3.61,0.52,True,False
4293,COc1cc(-c2ccc3c(c2)Nc2ccc(CCN4CCCCC4)cc2NC3=O)ccc1[N+](=O)[O-],0,True,0.36,2.56,0.64,True,False
4294,Nc1nc(-c2cc(F)cc(C(=O)N3CCOCC3)c2)c2c(N)n[nH]c2n1,0,True,0.62,2.73,0.42,True,False
4295,NC(=O)Nc1cc(-c2c[nH]c3ncccc23)ccn1,0,True,0.65,2.37,0.78,True,True
4296,O=C(Nc1ccc(OC(F)(F)F)c(Cl)c1)c1ccnc(Nc2cccc(Cl)c2)n1,0,True,0.53,2.28,0.57,True,False
4297,Cc1nn(C)cc1CNc1nccc(-c2c[nH]c3ncc(N4CCOCC4)cc23)n1,0,True,0.53,2.81,0.67,True,False
4298,CNc1nc(Nc2ccc3[nH]c(=O)[nH]c3c2)ncc1OC,0,True,0.58,2.53,0.6,True,False
4299,CCNc1nc(Nc2cnn(C)c2)ncc1C(F)(F)F,0,True,0.9,2.58,0.71,True,True
4300,CNC1CCN(Cc2ccc3c(c2)OCO3)C1,0,True,0.85,2.5,0.03,True,False
4301,COc1ccc(Nc2ncc3ncc(=O)n(Cc4cc(F)cc(F)c4)c3n2)cc1,0,True,0.56,2.39,0.69,True,False
4302,COc1ccc(-c2ccnc3[nH]cc(-c4ccccc4)c23)cn1,0,True,0.61,2.26,0.61,True,True
4303,CC(C)OCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0,True,0.54,2.3,0.75,True,False
4304,CN(c1ccncc1)C1CCN(C(=O)c2cccc(Nc3nccc(N)n3)c2)C1,0,True,0.69,2.96,0.56,True,True
4305,NC(=O)c1ccnc(Nc2ccccc2)n1,0,True,0.81,1.89,0.52,True,True
4306,C#Cc1cccc(Nc2ncc(C(F)(F)F)c(NC(C)(C)CO)n2)c1,0,True,0.72,2.79,0.68,True,True
4307,Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(F)c2)n1,0,True,0.62,2.3,0.83,True,True
4308,CNc1ccnc(Nc2cccc(C)c2)n1,0,True,0.82,2.0,0.71,True,True
4309,NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1ccccc1,0,True,0.67,2.99,0.69,True,True
4310,Cc1ccc(Oc2ncnc3[nH]ccc23)c(O)c1,0,True,0.72,2.4,0.53,True,True
4311,CC(O)c1cccc(Nc2nccc(C3=CC4CC=CC4=CC3)n2)c1,0,True,0.86,3.71,0.84,True,True
4312,Cc1cc(Nc2nccc(C(F)F)n2)cc(-c2cnn(C(C)(C)CN)c2)c1,0,True,0.68,2.99,0.58,True,True
4313,Cc1c(-c2ccnc(NC3CC3)n2)c(N)n2c1CN(C(=O)C(N)Cc1ccc(F)c(F)c1)CC2,0,True,0.51,3.42,0.51,True,False
4314,Nc1nccc(-c2c[nH]c3nccc(Cl)c23)n1,0,True,0.69,2.65,0.72,True,True
4315,Nc1n[nH]c2cc(-c3cc(O)cc(OC(F)(F)F)c3)ccc12,0,True,0.68,2.51,0.68,True,True
4316,COc1ccccc1N1CCN(CCNC(=O)c2ccnc(Nc3cccc(F)c3)n2)CC1,0,True,0.55,2.26,0.46,True,False
4317,c1ccc(Nc2cc(-c3ccccc3)[nH]n2)cc1,0,True,0.72,1.77,0.35,True,False
4318,CCN(c1ccc(C(C)(O)c2cnc3[nH]cc(C(=O)c4c(F)ccc(C)c4F)c3c2)cn1)C1CCNC1,0,True,0.33,3.91,0.27,True,False
4319,Nc1ncc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)nc1C(=O)Nc1cccc(F)c1,0,True,0.61,2.25,0.72,True,True
4320,CC(Nc1ccnc(Nc2ccc(F)c(Cl)c2)n1)c1ccco1,0,True,0.7,2.77,0.68,True,True
4321,Cc1[nH]nc2ccc(-c3ccnc(NCCN)n3)cc12,0,True,0.67,2.47,0.63,True,True
4322,CC1CC(Nc2ncc(F)c(Nc3ccc4c(c3)=NC(CC3CC3)C=4)n2)CCN1,0,True,0.7,4.31,0.49,True,False
4323,CCc1cc(OC2CCCCO2)nc2[nH]cc(C=C3C(=O)Nc4ccc(F)cc43)c12,0,True,0.62,3.5,0.53,True,True
4324,N#CCCC1CCCN1c1ccnc(Nc2ccc3[nH]ncc3c2)n1,0,True,0.74,3.17,0.61,True,True
4325,COc1cc(C=C2C(=O)Nc3ccccc32)ccc1OCc1ccccc1,0,True,0.67,1.95,0.56,True,True
4326,CCCCN(C)c1ccnc(Nc2ccc(Cl)c(Cl)c2)n1,0,True,0.83,2.2,0.64,True,True
4327,Cc1ccc(Nc2nc(Nc3ccc4c(c3)CCC(N(C)C)CC4)ncc2C)cc1F,0,True,0.53,2.93,0.64,True,False
4328,CCN(CC)c1c(-c2ccncn2)[nH]c2ccccc12,0,True,0.79,2.52,0.36,True,False
4329,O=C1CC(c2c[nH]c3ncccc23)CN1C(=O)NC1CCCCC1,0,True,0.89,3.07,0.36,True,False
4330,Cc1ccc2c(NC(=O)CC(F)(F)F)cccc2c1Oc1ncccc1-c1ccnc(NC2CCCN(C(=O)OC(C)(C)C)C2)n1,0,True,0.21,3.47,0.54,False,False
4331,CCc1cc(O)c(F)cc1-c1ccc2[nH]ncc2c1,0,True,0.74,2.4,0.74,True,True
4332,CC(C)n1c(N)nc2cnc(Nc3ccc4c(c3)C(C)(C)CNCC4)nc21,0,True,0.66,2.98,0.56,True,True
4333,O=C1Nc2cc(N3CCOCC3)ccc2C1=Cc1ccc(C(F)(F)F)cc1,0,True,0.81,2.33,0.35,True,False
4334,Cc1cc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)ccc1S(C)(=O)=O,0,True,0.51,2.77,0.63,True,False
4335,N#CC1CCC(n2cc(-c3ncnc4[nH]ccc34)cn2)CC1,0,True,0.79,2.96,0.64,True,True
4336,Cc1cccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c1,0,True,0.61,1.62,0.31,True,False
4337,Cc1cc(C)cc(Nc2nccc(Nc3cc(Cl)ccc3C)n2)c1,0,True,0.66,2.14,0.7,True,True
4338,Cn1cc(Nc2ncc(Cl)c(NCc3ccc(F)cc3F)n2)cn1,0,True,0.74,2.46,0.61,True,True
4339,CNc1ncnc2c1c(-c1ccc3c(c1)OCCCO3)nn2C,0,True,0.78,2.55,0.24,True,False
4340,N#Cc1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,0,True,0.67,2.27,0.95,True,True
4341,CCCCn1c(=O)ccc2cnc(Nc3ccccc3)nc21,0,True,0.78,2.1,0.75,True,True
4342,CN1Cc2cc(Nc3nccc(Nc4cccc(F)c4)n3)ccc2C2OC21,0,True,0.68,3.4,0.63,True,True
4343,Cn1c(-c2nonc2N)nc2cnccc21,0,True,0.64,2.69,0.85,True,True
4344,CC1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1Cc1cccc(C2CC2)c1,0,True,0.64,2.99,0.66,True,True
4345,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C3(O)CCC(C(=O)O)CC3)s2)c1,0,True,0.47,2.99,0.57,True,False
4346,CC(C)C1C(=O)N(c2ccccc2)c2cnc(Nc3ccc(C(=O)O)cc3)nc2N1C1CCCC1,0,True,0.5,3.07,0.64,True,False
4347,Cc1cnc(Nc2ccc(S(C)(=N)=O)cc2)nc1NCCO,0,True,0.65,2.94,0.62,True,True
4348,CCc1cc(-c2ccc(Oc3cnccn3)cc2)cc2c(N)ncnc12,0,True,0.6,2.47,0.49,True,False
4349,CC(O)(C(N)=O)c1csc(-c2ccc(F)cc2)n1,0,True,0.89,2.88,0.04,True,False
4350,COc1cccc(Nc2ncc(F)c(C)n2)c1,0,True,0.88,1.99,0.56,True,True
4351,COc1ccc(CCNc2nccc(Nc3c(F)cccc3F)n2)cc1OC,0,True,0.61,2.26,0.4,True,False
4352,CN(C)CCNc1nccc(-c2c(-c3ccc(F)cc3)nc3sccn23)n1,0,True,0.55,2.55,0.78,True,False
4353,CCN(C)c1ccc(C=C2C(=O)Nc3ccc(F)cc32)cc1,0,True,0.87,2.26,0.63,True,True
4354,CNC(=O)c1nc(-c2cccc(C(C)=O)c2)cnc1N,0,True,0.82,2.18,0.38,True,False
4355,Nc1cccc(Oc2ncccc2-c2ccnc(NC3CCCCC3)n2)c1,0,True,0.64,2.35,0.55,True,True
4356,Cc1cc(Nc2nc(Nc3cc(C)c(C4CCN(CC(C)C)CC4)cc3F)ncc2Cl)n[nH]1,0,True,0.4,2.85,0.63,True,False
4357,COc1cccc(-c2nc(N3CCOCC3)sc2-c2ccnc(N)n2)c1,0,True,0.76,2.45,0.3,True,False
4358,Cc1nccc(NC(=O)c2n[nH]c3ccc(-c4cncc(N5CCCC5)c4)cc23)n1,0,True,0.54,2.58,0.54,True,False
4359,Cc1cc(C2CN(c3ncnc4[nH]ccc34)CCO2)c(Cl)s1,0,True,0.78,3.42,0.66,True,True
4360,CN(C)C(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)ccc1O,0,True,0.77,2.07,0.82,False,True
4361,CCOc1nc(C(=O)NC)cc(N)c1C#N,0,True,0.76,2.53,0.6,True,True
4362,CNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)n1,0,True,0.8,2.69,0.71,True,True
4363,CCOc1ccc2c(-c3ccnc(NC4CCCNC4)n3)c(C3CC3)nn2c1,0,True,0.69,3.35,0.58,True,True
4364,Cn1cc(C2=C(N3CCc4c(F)cccc43)C(=O)NC2=O)c2ccccc21,0,True,0.71,2.76,0.89,True,True
4365,Cc1ccc(-c2c[nH]c3ncc(-c4ccc(C#N)cc4)cc23)cc1,0,True,0.56,2.12,0.65,True,False
4366,CCn1c(=O)c2cnc(Nc3ccc4c(c3)CC(=O)N4)nc2n1-c1cccc(C(C)(C)O)n1,0,True,0.43,3.1,0.55,True,False
4367,C=C(C(=O)O)c1c[nH]c2ncc(-c3ccc(F)c(C)c3)cc12,0,True,0.72,2.57,0.45,True,False
4368,O=C(C=CC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CCCCN1,0,True,0.35,3.29,0.50333333,True,False
4369,CCN1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc(OC)c(C#N)c4)n3)cc2)CC1,0,True,0.62,2.31,0.64,True,True
4370,CC(CO)Nc1nccc(-c2[nH]c(C(C)O)nc2-c2c(F)cccc2Cl)n1,0,True,0.51,3.53,0.54,True,False
4371,CC(C)(C)c1nc(-n2ccc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)n(C2CC2)n1,0,True,0.48,2.98,0.68,True,False
4372,COCC1CCN(c2ncnc3[nH]ccc23)C1,0,True,0.87,2.94,0.67,True,True
4373,CC1CCC(CN)(c2ncc(-c3n[nH]c4cc(N5CCNCC5)ccc34)cn2)CC1,0,True,0.62,3.1,0.7,True,True
4374,Cc1[nH]c(C=C2C(=O)Nc3ccc(C(=O)O)cc32)c(C)c1CCC(=O)N1CCCC1,0,True,0.66,2.59,0.65,True,True
4375,Nc1cccc(Nc2nccc(Nc3c(F)cccc3F)n2)c1,0,True,0.64,2.25,0.66,True,True
4376,CCc1cccc(Nc2nccc(C(=O)NCC3CCCC(C)C3)n2)c1,0,True,0.81,2.99,0.49,True,False
4377,CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)NC2CCC(F)(F)CC2)C1,0,True,0.76,3.27,0.6,True,True
4378,CCN(C(=O)Nc1cccc(O)c1)c1nc(C#N)c2cc(OC)c(OC)cc2n1,0,True,0.68,2.68,0.09,True,False
4379,Cn1c(N2CCOCC2)cc(-c2ccncc2)nc1=O,0,True,0.8,2.45,0.5,True,False
4380,O=C(O)CN(CC(=O)O)c1nc(-c2ccccc2)c2ccc(Br)cc2n1,0,True,0.64,2.37,0.07,True,False
4381,Nc1ncnc2c1c(C1CC1)cn2C1CC(CC=O)C1,0,True,0.87,3.05,0.59,True,True
4382,Nc1nccc(-c2ccc3cn[nH]c3c2)n1,0,True,0.64,2.32,0.59,True,True
4383,O=C1NC(=O)C(c2cccc(OC(F)F)c2)=C1c1ccc([N+](=O)[O-])cc1,0,True,0.5,2.38,0.59,True,False
4384,CCCCOc1cccc(Nc2nc(N)c(C(=O)N3CCCCCC3)s2)c1,0,True,0.67,2.28,0.46,True,False
4385,Cn1cc(-c2ccc3nc(N)sc3c2)cn1,0,True,0.7,2.32,0.18,True,False
4386,NC1CC(Nc2ncnc3nc(C4CC4)[nH]c23)C1,0,True,0.75,2.9,0.35,True,False
4387,CC(C)c1[nH]nc2ncnc(N3CC=C(c4c[nH]c5ncccc45)CC3)c12,0,True,0.58,3.1,0.62,True,False
4388,CN(Cc1ccccc1)c1ccnc(Nc2ccc(N(C)C)cc2)n1,0,True,0.74,2.09,0.55,True,True
4389,Cn1cc(Nc2nccc(N)n2)cn1,0,True,0.72,2.48,0.57,True,True
4390,Cc1cc(Nc2nccc(Oc3ccc(C=O)cc3)n2)ccc1N,0,True,0.55,2.26,0.62,True,False
4391,CN(CC1CCCN(c2ncnc3[nH]ccc23)C1)C(=O)OC(C)(C)C,0,True,0.93,3.05,0.6,True,True
4392,Nc1c(F)c(F)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F,0,True,0.66,2.73,0.5,True,False
4393,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(N)nc2)c1,0,True,0.74,2.42,0.54,False,True
4394,COc1cccc(Nc2nccc(C(=O)N3CCC(C#N)CC3)n2)c1,0,True,0.92,2.39,0.52,True,True
4395,Cc1ccccc1Oc1cc2nc(N)sc2cn1,0,True,0.76,2.36,0.04,True,False
4396,O=C(NCc1ccccc1)Nc1ccnc(Nc2ccc(N3CCN(C(=O)O)CC3)cc2)n1,0,True,0.46,2.23,0.61,True,False
4397,CN(C)CCOc1ccc(Nc2ncc3c(n2)N2CCC3CC2)cn1,0,True,0.86,3.28,0.5,True,False
4398,Nc1nc(Nc2ccccc2Br)sc1C(=O)c1ccccc1F,0,True,0.64,2.24,0.67,True,True
4399,CN1CCN(c2nc(C3=C(c4ccccc4)NC4CCCCN34)c3ccccc3n2)CC1,0,True,0.69,3.2,0.23,True,False
4400,CCCCN(CC)c1ccc(-c2ccnc3[nH]ccc23)cn1,0,True,0.74,2.48,0.52,True,True
4401,COc1ccc(Nc2nccc(C(=O)Nc3ccccc3F)n2)cc1,0,True,0.74,1.89,0.59,False,True
4402,Cc1c[nH]c2nccc(Oc3c(F)cc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3F)c12,0,True,0.35,2.62,0.44,True,False
4403,Cc1cccc(Nc2ncc3c(n2)CCN(Cc2ccnc(N)c2)C3)c1,0,True,0.76,2.39,0.55,True,True
4404,CCCC(O)c1ccc2c(c1)[nH]c1c(C3=CCCC3)nccc12,0,True,0.7,3.16,0.32,True,False
4405,N#Cc1cc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)ccc1OC1CCOCC1,0,True,0.47,2.64,0.7,True,False
4406,O=C1NCCc2[nH]c(-c3ccnc(-c4ccc5c(c4)NCCC5)n3)cc21,0,True,0.67,2.88,0.74,True,True
4407,c1c[nH]c(Cc2ccnc3[nH]cc(-c4ccc(OC5CC5)cc4)c23)c1,0,True,0.56,2.71,0.63,True,False
4408,CC(C)CN(C)c1ccnc(Nc2ccc(Cl)c(F)c2)n1,0,True,0.9,2.34,0.63,True,True
4409,C=Cc1cc(-c2cnc3[nH]cc(C4=CNC(CCN)CC4)c3c2)ccc1C,0,True,0.62,3.63,0.7,True,True
4410,COc1ccc(C=C2SC(=Nc3ccc(Br)c(C)c3)NC2=O)cc1OC,0,True,0.71,2.76,0.5,True,False
4411,N#CC1(c2cccc(Cl)c2)CCN(c2ncnc3[nH]ccc23)C1,0,True,0.79,3.29,0.82,True,True
4412,N#Cc1ccc(-c2ccnc(NCc3cccnc3)n2)cc1,0,True,0.8,2.09,0.62,True,True
4413,C#CCOc1ccc(-c2nc3nccc(C)c3[nH]2)cc1,0,True,0.74,2.43,0.52,True,True
4414,Cc1nc(C2CCCN2c2nc(Nc3cccc(S(C)=O)c3)ncc2F)no1,0,True,0.7,3.69,0.6,True,True
4415,NCCNc1ccc2[nH]c3cc(Br)ccc3c2c1,0,True,0.69,2.19,0.21666667,True,False
4416,CC1(C(N)=O)COC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NCc4ccc(F)cc4)n3)[nH]2)OC1,0,True,0.35,2.94,0.58,True,False
4417,O=C1Nc2ccccc2C1=Cc1ccccc1C(=O)N1CCCC1,0,True,0.86,2.11,0.43,True,False
4418,C#CC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C(=O)C(C#N)c2ccc(F)c(F)c2)C1,0,True,0.49,3.92,0.55,True,False
4419,CCOc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,0,True,0.77,1.99,0.88,True,True
4420,COC(=O)c1sccc1NC(=O)Cc1cccs1,0,True,0.88,2.13,0.01,False,False
4421,O=C(c1ccc2c(c1)OCO2)N1CCCN(c2ncnc3[nH]ccc23)CC12CC2,0,True,0.72,3.26,0.47,True,False
4422,CN1C(=O)c2cnc(Nc3ccc(Cl)cc3)nc2Oc2cc(F)c(F)cc21,0,True,0.7,2.64,0.5,True,False
4423,Cc1[nH]nc2ccc(-c3ccnc(NC4CC4)n3)cc12,0,True,0.76,2.37,0.68,True,True
4424,CN1CCN(c2ccc3nc(C(=O)Nc4cnc5c(c4)C4(CCCC4)C(=O)N5)cn3n2)CC1,0,True,0.63,3.44,0.18,True,False
4425,C#Cc1cccc(Nc2ncc3cncc(Br)c3n2)c1,0,True,0.73,2.7,0.59,True,True
4426,COc1ccc(OC)c(Nc2nccc(NCC3CCCO3)n2)c1,0,True,0.81,2.68,0.33,True,False
4427,Cn1nccc1Nc1nccc(-c2ccn(C(CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,0,True,0.48,3.36,0.75,False,False
4428,Cc1cnc(Nc2ccc(S(=O)(=O)N(C)C)cc2)nc1NCC1CCCO1,0,True,0.75,2.81,0.56,True,True
4429,CCN(CC)c1ccc(-c2cc3c(NC)ccnc3[nH]2)cc1,0,True,0.74,2.42,0.58,True,True
4430,CCOC1CCN(S(=O)(=O)c2c[nH]c3ncccc23)C1,0,True,0.92,2.92,0.44,True,False
4431,COc1ccc(Nc2nccc(C(=O)NCc3ccc(F)cc3)n2)cc1,0,True,0.71,1.91,0.44,True,False
4432,Nc1cc(C2CC2)ccc1-c1nc2nccc(Cl)c2[nH]1,0,True,0.7,2.62,0.39,True,False
4433,O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,0,True,0.77,1.98,0.91,True,True
4434,Cn1cc(C=C2C(=O)Nc3ccc(CCCl)cc32)c2ccccc21,0,True,0.56,2.42,0.64,True,False
4435,Nc1ncnc2c1c(Br)nn2CCc1cccnc1,0,True,0.8,2.56,0.48,True,False
4436,Cc1c[nH]c2ncnc(N3CCOC(C(=O)Nc4ccncc4)C3)c12,0,True,0.75,3.13,0.39,True,False
4437,CC(C)(C)C1CCN(C(=O)C2(C)COC(c3nc(-c4ccc(F)cc4)c(-c4ccncc4)[nH]3)OC2)CC1,0,True,0.5,3.01,0.47,True,False
4438,COc1cc(Nc2nccc(C3CC(C)(C)NC(C)(C)C3)n2)cc(OC)c1OC,0,True,0.75,2.79,0.6,True,True
4439,c1cc2[nH]cc(-c3ccnc(NCC4CCCO4)n3)c2cc1C1CCC1,0,True,0.71,2.96,0.65,True,True
4440,O=C(Nc1cnccc1N1CCN(C(=O)c2ccccc2)CC1)c1cc2cc(F)ccc2[nH]1,0,True,0.5,2.3,0.26,True,False
4441,Cc1c(Cl)cnc(NC(=O)c2n[nH]c3ccc(-c4cccnc4)cc23)c1Cl,0,True,0.51,2.51,0.67,True,False
4442,Cc1cnc(Nc2ccccc2)nc1NCCCN1CCOCC1,0,True,0.76,2.15,0.64,True,True
4443,C=C(c1cnc2[nH]cc(-c3ccccc3F)c2c1)C(N)=CC(=CC)CN1CCCCC1,0,True,0.51,3.15,0.5,True,False
4444,NC(c1ccccc1)c1c[nH]c2ncccc12,0,True,0.7,2.58,0.52,False,True
4445,CN(C(=O)c1n[nH]c2ccc(-c3ccccc3)cc12)C1CCNC1,0,True,0.78,2.77,0.43,True,False
4446,CNC1CCC(Nc2nc(Nc3ccc(F)cc3)c3ncn(C4CC4)c3n2)CC1,0,True,0.59,2.55,0.42,True,False
4447,NCC1CCC(C(=O)c2ccnc(Nc3cnc4[nH]cc(-c5cnc(C(F)(F)F)nc5)c4c3)n2)CC1,0,True,0.33,3.13,0.69,True,False
4448,NC1CCCCC1Cc1nnc2cc(-c3ccnc(N)n3)ccn12,0,True,0.76,3.48,0.35,True,False
4449,c1cc2[nH]cc(-c3ccc4c(c3)OCO4)c2cc1OCC1COCCO1,0,True,0.78,2.9,0.42,True,False
4450,COCC(C)Nc1ccc2c(n1)nc(Nc1ccc(F)cc1)n2C,0,True,0.73,2.95,0.07,True,False
4451,CN(C)c1ccc(-c2ccnc(Nc3ccc(O)cc3)n2)cn1,0,True,0.72,2.21,0.74,True,True
4452,COc1cnc2[nH]cc(-c3ccnc(N4CCCC4)n3)c2c1,0,True,0.8,2.41,0.62,True,True
4453,CNc1nc(Nc2ccc(C(=O)N3CC(C(C)C)C3)c(OC)c2)ncc1C(F)(F)F,0,True,0.73,2.63,0.68,True,True
4454,Cc1ccc2c(NC(=O)C3CCCCC3)n[nH]c2c1,0,True,0.87,2.09,0.65,True,True
4455,Cn1cc(Nc2nccc(NC3CCN(C=O)CC3)n2)cn1,0,True,0.8,2.79,0.67,True,True
4456,CCNc1nc(-c2cccc(OC)c2)cc(N2CCNCC2)n1,0,True,0.88,2.25,0.25,True,False
4457,CNC(=O)CCNc1nc(Nc2cnn(C)c2)ncc1Cl,0,True,0.74,2.55,0.62,True,True
4458,CCc1cc(CC)n(-c2nc(Nc3ccc4c(c3)NC(=O)C(C)O4)ncc2F)n1,0,True,0.69,3.37,0.48,True,False
4459,c1cnc2[nH]cc(-c3csc(CC4CC4)n3)c2c1,0,True,0.78,2.5,0.71,True,True
4460,O=C(c1cc2ccccc2[nH]1)N1CC=C(c2c[nH]c3ncccc23)CC1,0,True,0.58,2.53,0.67,True,False
4461,CC(C)NC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3)nc1Nc1ccc(Cl)c(Cl)c1,0,True,0.41,2.54,0.59,True,False
4462,CC(C)c1cccc(-c2nc(Nc3cccc(N(C)C(=O)O)c3)ncc2C(F)(F)F)c1,0,True,0.51,2.59,0.55,True,False
4463,Cc1cc(-c2ccnc3[nH]ccc23)ccc1C(C)O,0,True,0.73,2.8,0.62,True,True
4464,COc1ccc2c(c1)nc(-c1ccc(Cl)cc1)n2-c1ccnc(NC2CCCC2)n1,0,True,0.46,2.36,0.35,True,False
4465,CCOc1cc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCO2)ccc1F,0,True,0.64,3.02,0.72,True,True
4466,Nc1nc(NCc2cc(F)ccc2F)cc(-c2ccco2)n1,0,True,0.77,2.34,0.12,True,False
4467,CC1CC(N(C)C(=O)c2n[nH]c3ccc(-c4cncc(N)c4)cc23)CCO1,0,True,0.74,3.52,0.6,True,True
4468,COc1cc(C(=O)N2CCN(C)CC2)c(Nc2nccc(-c3cn(C)c4c3C=CC4)n2)cc1OC,0,True,0.59,2.96,0.69,True,False
4469,Cc1nc(N2CCCC(O)C2)ccc1Cn1ccc2cnc(Nc3cccc(C#N)c3)nc21,0,True,0.49,3.23,0.52,True,False
