mid,smiles
3833,CCNCC1=CC(S(=O)(=O)NC(C)CCOC)=C(C)S1
3834,CC1=CC(=O)OC2=CC(OCC3=CC=C4C=CC=CC4=C3)=CC=C12
3835,C=CCOC1=CC=C(C(C)CCCC)C=C1
3836,CCOC(=O)C1(CC2=CC=C3OC=C(C(=O)O)C3=C2)OC(=O)C(O)=C1C1=CC=C2OCOC2=C1
3837,N#CCCC(N)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
3838,CCOC1=CC(O)=C(N)C=C1C(=O)OC
3839,COC1=CC=C(CNC(=O)C(C)SC2=NN=CS2)C=C1
3840,CCCC(CC)NC1CC(C2=CC=CC=C2OC)C1
3841,CC1=CC=C(C(=O)COC2=CC=C(F)C=C2F)S1
3842,CCOC1=CC(C=C2SC(=O)N(CCOC3=CC(C)=CC=C3C)C2=O)=CC=C1OC(F)F
3843,C=CC1CCC(C=CC2CCC(C3CCC(CCC)CC3)CO2)CC1
3844,CCC1(CNC(=S)NC(C)CCCC(C)C)CC1
3845,CCN(CC(=O)OC)S(=O)(=O)C1=CC=CS1
3846,N#CC1=CC=C(NC2=C(F)C=CC=C2Br)C=N1
3847,CCC(NCC1=CC=C(C(C)C)C=C1)C1=CC=C(C)C=C1
3848,CC(C)(C)CC(C)(C)C1=CC=C(OCC2CO2)C=C1
3849,CSC1=CC=C2NC3=CC=CC=C3SC2=C1
3850,CC(C)C1=C(Cl)N=CN=C1C1=CC=CC=C1Cl
3851,CC(C)(C)C1=CC=C(OCC2CCC(COC(=O)C3=CC=C(O)C=C3)CC2)C=C1
3852,N#CC1=CC=C(SC2=CC=C(C(=O)O)C=N2)C=N1
3853,CSC(C)CC1=CC=CC=C1CC(C)C(=O)O
3854,CCCCCCCCC(CO)C1=CC=C(F)C=C1
3855,CCOC(=O)N1CCC(OC2=NC=NC3=CC=C(OC)C=C32)CC1
3856,CCC(CC)C1C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2
3857,CC1=CC=C(C#N)C(OC2=CC=C([N+](=O)[O-])C(Cl)=C2)=C1
3858,CCCC1=CC=C(NC(=O)C2=CC=C(OC)C(OC)=C2)C=C1
3859,CC1=CSC2=CC(C(C)CCN)=CC=C12
3860,CC1=CC=C(C)C(C(C)NCC2=CC=CC(O)=C2)=C1
3861,CC1=CC=C(C(C)(C)C)C(SC2=CC=C(C(=O)O)C=C2)=C1
3862,O=C(CC(O)OCC1=CSC=C1)OCC1=CSC=C1
3863,O=CC1=CC=C(OCC2=CC=CC=C2)C(CO)=C1
3864,CC1=CC(Cl)=CC(C(C)(C)CC(=O)O)=C1F
3865,CC1=CC(C=O)=C(C2CCC3=CC=CC=C3C2=O)C=C1C1=CC=CC=C1
3866,CC(C)(C)OC(=O)NC(C1=CC=CC=C1)C(CC1=CC=CC=C1)[N+](=O)[O-]
3867,COC(=O)C1C2CCCCCC21OC
3868,CC1=C(S(=O)(=O)N(CC2=CC=CC=C2)C(C)C)C=C(C(=O)O)S1
3869,COC1=CC(F)=CC(C2(C#N)CCCCC2)=C1
3870,CCC1=CC=CC=C1OCC(=O)OCC(=O)C1=CC=CN1
3871,COC(=O)C1=CC=C(C(=O)OC)C(S(=O)(=O)NC2=CC=C3CCCC3=C2)=C1
3872,CC1=CC=C(C(=O)C2C(=O)C(=O)N(CCO)C2C2=CC=CC=C2[N+](=O)[O-])C=C1
3873,CC(C)C(NC(=O)C1CC2=CC=CC=C2O1)C1=CC=C2OCCOC2=C1
3874,COC1=CC=C(C=NC2=C(C#N)C3=C(CC(C(C)(C)C)CC3)S2)C(OC)=C1
3875,O=C(O)C1=CSC(CC2=CC=CC=C2)=N1
3876,C=CC(=O)NC1=CC=CC(OC(=O)N(C2=CC=CC=C2)C(C)C)=C1
3877,CCOC1CCCN(CC2=CC=C(C)C(C(=O)O)=C2)C1
3878,CC(=O)C1=C(C)NC(SCC2=CC=CC=C2)=C(C#N)C1CC(C)C
3879,COC1=CC(CC(C#N)=CO)=C(OC)C=C1C
3880,CC1=CC=C(C(C)N)C(OCCCC2=CC=CC=C2)=C1
3881,O=C1CC2=C3C(=CC=C2O1)C=CC1=C3CC(=O)O1
3882,COC(C)(C)C(C)(C)OCC1=CC=C2SC(N(C)C)=NC2=C1
3883,CCCCC(C=CC(F)(F)F)=NCC(C)C
3884,CCC(=O)NC(=S)NC1=CC=CC(C2=NC3=CC(C(C)CC)=CC=C3O2)=C1
3885,CC(C)C1=NSC(SC2=CC=NC=C2N)=N1
3886,CC1=CC=C(OC2=CC=C(C)C=C2C=O)C(Cl)=C1
3887,C=CCN(CC(=O)O)C(=O)C(CC)CCCC
3888,N#CC1=CC=C(SC2=CC=C(F)C=C2C(=O)O)C(Cl)=C1
3889,C=C1N=CC=NC1=CC
3890,CC(C(=O)NCC(CCO)C1=CC=CC=C1)C1=CC2=CC=CC=C2O1
3891,CCCNC(C1=CC(C)=C(C)C=C1C)C1=C(Cl)SC(Cl)=C1
3892,CCCC(CBr)(CCC)COCC1=CC=CC=C1F
3893,CNC1(C2=CC=C3C=CC=CC3=C2)CC(CCC2=CC=CC=C2)C1
3894,OCC(O)COC1=CC2=CC=CC=C2S1
3895,C=C(C)C1=CC(C(C)(C)C)=C2C(=C1)C(O)=C1C=C(C(C)(C)C)C=CC1=C2O
3896,CC1=C(C)C2=C(S1)C1=CC=CC=C1NC21CCCCC1
3897,COC1=CC=C2C=C(C(=O)NC3=CC(C(N)=O)=CC=C3OC)C(=O)OC2=C1
3898,CCC1(C2=CC=CC(OC(=O)OC(C)C)=C2)CCCC(C)C1
3899,CC1=CC=C(S(=O)(=O)NCC(=O)OC(C)C2=CC=C(Cl)C=C2)C=C1
3900,CCCCCCC(C#N)C1=CC=C(F)C=C1
3901,CC(C)C1=CC=C(C(C)NC(=O)C(C)OC2=CC=CC=C2Br)C=C1
3902,CC1=CC=C(C2=CC=C3C(=O)CCCC3=N2)C=C1
3903,CC1=CC=CC(SCC2=CC=C(C(N)=S)C=C2F)=C1
3904,COC1=CC=C2C(=C1)C(C(O)CNC(=O)C1=CC=CC=C1)=CN2C
3905,CCCC(C)(O)C1=CC=C(Br)C=C1Cl
3906,CC(C)(C)OC(=O)NCC(=O)NCCCC=O
3907,C=C1C=CC=CCC2=CC=CC=C2C1(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1
3908,CC1=CC(C(N)C2=CC=CC=C2)=CN=C1SC1=CC=CC=C1
3909,CCOC(=O)CC1=C(Cl)C=CC(C(F)F)=C1F
3910,CC1=CC=C(C(=O)OC2=CC=C(C(=O)O)C=C2O)C=C1
3911,CC1=CC=C(C(C(=O)NC2=CC=C(C(C)C)C=C2)N(C)C(=O)C2CCCCC2)C=C1
3912,CCCCCC(C)NC(=O)C1=CC=C(C(C)(C)C)C=C1
3913,CCOC(=O)CC1=C(Cl)SC(NC(=O)CC(=O)C2=CC=CC(C)=C2)=N1
3914,COC1=CC(C=C2SC(=NC3=CC=CC(C)=C3)NC2=O)=CC=C1O
3915,CC1=C(C)C(=O)NC(SCC(N)C2CCCCC2)=N1
3916,CC1=C(C(=O)OC(C)C)C(C2=CC=CC(O)=C2)N2N=C(C3=CC=CC=C3)N=C2N1
3917,COC1=CC=C2C(=O)C(=CC3=CC=CNC3=O)CCC2=C1
3918,CC(C)C(=O)NC1=CC=C2NC=C(C(C(=O)O)C3=CC=CC=C3)C2=C1
3919,C=C(C)C(=O)OC(C)(CC)OP(=O)(O)O
3920,C=CCN(CC=C)C(=O)NCC1CC=CCC1
3921,COC1=CC=CC=C1CNC(=O)C1=CC(S(=O)(=O)N2CCCCCC2)=CC=C1OC
3922,CN1C=C(S(=O)(=O)NC2(C)CC2)C(Cl)=N1
3923,CC(C)(C)OC(=O)NC1CCC2(CCC(=O)CC2)CC1
3924,CCC(C)(C)C1=CC=C(OCCNC)C=C1
3925,COC1=CC=CC(C=NCC(C)(C)CN=CC2=CC=CC(OC)=C2[O-])=C1[O-]
3926,CCC1=CC=C(C(O)CC2CCC2)C=C1
3927,O=C(OC1C2CC3CC(C2)CC1C3)C1=CC=C2C(=O)OC(=O)C2=C1
3928,CC(=CC(C)O)C(C)C1=CC=CC=C1
3929,O=C(O)C=CC=CC1=CC=CC=C1
3930,COC(=O)CC1(C)OCC2=CC=C(OC)C=C21
3931,C1=CC=C(P(CCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1
3932,CC1=C(F)C=CC=C1C1(C(=O)O)CCC2=C1SC(Br)=N2
3933,O=C1SC=CN1CC(=O)C1=CC=C(Cl)C=C1
3934,CC1(C)CC2=CC=CC(S(=O)(=O)NCC3=NC=CS3)=C2O1
3935,COC1=CC=C(S(=O)(=O)N(C)C)C=C1NC(=O)CC1=CC=CC(C(F)(F)F)=C1
3936,CN1CC(=CC2=CC=C(C3=CC=CC=C3)C=C2)C2=NC3=CC=CC=C3C(C(=O)O)=C2C1
3937,CC1=CC=CC2=NC=NC(N3CCCCC3)=C12
3938,O=C(CCC1=CC=CC=C1)N(CCC1=CSC2=NC(C3=CC=CS3)=CN12)C1CC1
3939,CC(=O)CC1=CC=C(C)C(F)=CC1
3940,CC(C)(C)CC1(C2=CC=CC(F)=C2)CCCCC1
3941,CCCNC(C1=CC=C(Cl)C=C1F)C1=C(OC)C=CS1
3942,CC(OCC1=CC=CC=C1)C(=O)NCC(=O)N1CCCC1
3943,O=C(C1=CC=C(Cl)C=C1)C1=CC=C(OCC(O)C[N+]2=CC=C(C(F)(F)F)C=C2)C=C1
3944,CC1=CC=CC=C1CC1=CC=CC(C)=C1C
3945,CCOC(=O)C1=CC(C(=O)OCC)=C2C1=CC=CC=C2C1=CC=CC2=CC=CC=C21
3946,COC1=CC=C2CCCC(C(N)C(O)CSC3=CC=CC=C3)CC2=C1
3947,COC1=CC(CC2CCCN2)=CC=C1OC1CCSC1
3948,CC1=CC(C(=O)N2CCC3=C(C=CS3)C2C)=CC=C1F
3949,N#CC(=CC1=CC=CC(Cl)=C1OCC1=CC=CC=C1Cl)C1=CC=CC=C1F
3950,O=C(O)C=CC1=CC=C(C2=CC=C(Cl)C=C2Cl)C=C1
3951,CC1=CC(C2=NC3=CC=C(OCC(F)(F)F)N=C3O2)=CC=C1S(C)(=O)=O
3952,CCOC1=C(C#N)C(SCC2=CC=C(CNC(C)=O)C=C2)=NC(N2CCCCC2)=C1C#N
3953,CC(C)(C)CC(C)(C)N1N=NN=C1C(NCCN)C1=CC=C([N+](=O)[O-])C=C1
3954,CCC(N)C1=CC=C(SC2=CC=CC=N2)C=C1
3955,O=C(C=CC1=CC=C2OCCCOC2=C1)NC1=CC=CC(Cl)=C1F
3956,CC(C)C(CCN)NC(=O)OC1=CC=CC=C1
3957,COC1=CC(OC)=CC(C2SCC2N)=C1
3958,COC(=O)C1=C(C)SC(NCC2=CC=C(C)S2)=N1
3959,CC1=NC2=CC=CC(C3=CC4=C(C=N3)N=CN4C(C)C)=C2S1
3960,COC1=CC=C(Br)C=C1C1=NC(CSC2=NN=CS2)=CS1
3961,CC(=O)CC1CC2(C1)CC(=O)C1=CC(C)=CC(C)=C1C2
3962,COC1=CC=C(OC)C(C=CC(=O)OCC(=O)NC(C)C2=CC=C3OCOC3=C2)=C1
3963,CNC(=O)C1=CC(S(=O)(=O)NCC2=CC=C(OC3=CC=C(F)C=C3)C=C2)=CC=C1OC
3964,CCN1N=CC(CN2C=C(NC(=O)C=CC3=CC=CC(OC4=CC=NC=C4)=C3)C=N2)=C1C
3965,CC1(C)CCC2=C(SC3=CC=CC=C3)C=C(C(=O)O)C=C2O1
3966,C=C(CCC(=O)OCCC)C(=O)O
3967,CC1=CC(Br)=CC=C1C(O)C1=CC=C(F)C2=CC=CC=C21
3968,COC1=CC=C(C2=CC(C3=CC=CC=C3)C3CCCC3(O)O2)C=C1
3969,CCOC1=CC=C(C(N)CC2=CC=CC(F)=C2Cl)C=C1
3970,CC(C)OC1=CC=CC(C(=O)C2=CC=C(F)C(F)=C2Br)=C1
3971,N#CCOC1=CC=C(C2=NOC(C(=O)O)=C2)C=C1
3972,COC1=CC=C(C2=C(C(=O)C3=CC(OC)=C(OC)C(OC)=C3)N=C(N)N2C#N)C=C1
3973,O=C1CCCCCCCCC1CC1=CC(Cl)=CC=C1Cl
3974,COC1=CC=CC(NC(=O)C(C)SC2=NC3=CC(Cl)=CC=C3O2)=C1
3975,CC(C)NC(=O)C(C)SC1=CC=CC(O)=C1
3976,O=C(NCCC1=CC=CC(Cl)=C1)C1=CC=CC(C(=O)NC2=CC=CC(Cl)=C2)=C1
3977,CC(C)C1=CC=CC(C(C)(C)C)=N1
3978,COC(=O)C1CCCC1S(=O)(=O)N(C)CC1=COC=C1
3979,CNC(CC1=CC=CC=C1)CC1=CC(Cl)=CC=C1Cl
3980,CC1=C(C(=O)OCC2=CC=CC=C2)C(C2=CC=CS2)N2C(=O)C(=C3C(=O)NC4=CC=C(Cl)C=C43)SC2=N1
3981,O=C(O)C1=CC=C(C2=CC=C3OC=C(C4=CC=CC=C4C(F)(F)F)C3=C2)C=C1F
3982,CC(CCCO)NCC1=CC=C(C(C)C)C=C1
3983,CCCNC(=O)C(C)N1CC2CCNC2C1
3984,COC1=CC=C(C(C)(C)C)C=C1C1=CSC(C2COCCO2)=N1
3985,COC(=O)C(C)=C(C)C1=CC(OC)=CC=C1OC
3986,CC1(C(=O)C2=CC(F)=CC=C2Cl)CCCC1
3987,CC1=CC=C(C2=CN=C3NC=C(C4=CCC(N)(CO)C=C4)C3=C2)C=C1
3988,CC1=CC=CC=C1NC1=CC=C(CCCCCCl)C=C1C
3989,CCCC(C)CN1C=CC(C(C)O)=C1
3990,COC1=CC=CC=C1OCC1=C(C=O)N=NN1C(C)C
3991,CC1=CC(Cl)=C(C)C(CC2CCCNC2)=C1O
3992,O=C(C1=CC=C(F)C(C(F)(F)F)=C1)C1CC1
3993,CC1=CC=C(OCC(=O)N2CCC(S(=O)(=O)C3=CC=CC=C3)CC2)C=C1C
3994,CCNC1(C(=O)OCC)CCC(OCCC(F)(F)F)C1
3995,CNC(C(C)C)C(C)C1=C(C)C=CS1
3996,COC1=CC=C(C(C)NC(=O)C2CCCC2CN)C=C1
3997,O=C(O)CC1(C2=CC=C(F)C=C2)CC1CO
3998,CC1=CC=C(Cl)C=C1S(=O)(=O)N(C)C(C)(C)C(=O)O
3999,OCC(CO)NCC1=CC=C(OC(F)(F)F)C=C1
4000,O=C(O)CC1C2=CC(Cl)=CC=C2OC2=CC=CC=C21
4001,CC(C)NCC1=CC=CC(SCC#N)=C1
4002,CC1=CC=C(S(=O)(=O)OCCC2(O)C=CC(=O)CC2)C=C1
4003,CC1=CC=C(S(=O)(=O)N(C(=O)C(F)F)C2=CC=CC=C2)C=C1
4004,CC1=CC=C(C(C)(C)C(=O)NC2=CC=C(C)C=C2C)C=C1
4005,CC(C1=CC=C(F)C=C1Cl)=C(C1=CC=C(C=CC(=O)O)C=C1)C1=CC2=CC=NC=C2O1
4006,CC1=CC=C(C(=O)O)C(SC2=CC=CC(Br)=C2)=C1
4007,CC(C)C1=CC=CC=C1OCCCC(C)(C)C(=O)O
4008,C=C(C1=CC=CC=C1)C1=CC=CC(CCC(C)CC)=C1
4009,O=C(O)C1=CC=C(C2=CN=C(Cl)C=C2C(F)(F)F)C=C1
4010,CC(C)C1=CC=C(C=CC(=O)OCC(=O)C2=CC=C(Cl)C=C2)C=C1
4011,CC1=CC=C(C2=NOC(C)=C2COC2=CC3=C(C=N2)CN(C(=O)C2CCC(=O)N(C)C2)CC3)C=N1
4012,CCCC(C#N)(CCC)C(=O)NC(C)C1=CC=CC(F)=C1
4013,COC1=CC=CC=C1CNCC1=CC=C(OCC2=CC=C(Cl)C=C2)C=C1
4014,CC1=C(Cl)C=C(F)C=C1C1(CN)CCC1
4015,CC1=C(C)N(CC2CC2C)C2=C(CCC3=CC=C(F)C=C3F)N=NC=C12
4016,COC1=CC=CC(NC2=NC(C3=CC=C4OCC(=O)NC4=C3)=CS2)=C1
4017,CCOC1=CC=C(C2CC(N)C2(C)C)C=C1F
4018,COC1=CC=C(C(=O)NC2CCCC3=CC=CC=C32)C=C1OC
4019,CC1=CC=C(C2=CC=C(C(=O)NCCC3=C(C)NN=C3C)S2)O1
4020,CC1=CC=C2C(=C1)C=C(C(=O)O)N2CC(C)(C)C
4021,CC(O)(C(=O)O)C1=CC2=CC=CC=C2S1
4022,COC(=O)C1=CC=C(NC(=O)C2=CC=C(C3SCC(=O)N3CC3=CC=CO3)C=C2)C=C1
4023,O=C(O)C1=C2N=CC3=CC=CC=C3N2N=N1
4024,CCOC(C)(CC)C(=O)NC1=CC=C(OC(C)CC)C=C1C
4025,CSC1=NC(=CC2=CC=CC=C2)C(=O)S1
4026,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4027,COC1=CC=C(CCCC2OC(=O)C3=C2NC(=O)N=C3C2=CC=NC(Cl)=C2)C=C1F
4028,CCCNC(C1=CC=C(OC)C=C1C)C1=C(Cl)C=C(Br)S1
4029,N#CC(=CC1=CC=C(OCC2=CC=CC=C2F)C=C1)C1=NC(C2=CC=CS2)=NO1
4030,COC1=CC(NC(=O)CC2=C(C)C3=CC4=C(C=C3OC2=O)OC(C)(C)CC4)=CC(OC)=C1OC
4031,CC1CCN(C2=NC=C(I)C=N2)CC1
4032,O=C(O)C(CCCC1=CC=C(Cl)C=C1)CSC1=CC=CC=C1
4033,COC1=CC=C(CNC(=O)C(=O)NC2=CC(Cl)=CC(Cl)=C2)C=C1
4034,CC(C)C(CC(=O)O)NC(=O)CC1=CCCCC1
4035,COC(=O)C1=CC=CC=C1SC1=CC=C(C=O)C(C(F)(F)F)=C1
4036,CC(C)C1=CC=C(S(=O)(=O)N(C)CC2(CO)CCCC2)C=C1
4037,N#CC(C(=O)C1=CC=C(Cl)C(Cl)=C1)C1=CC=CC=C1F
4038,CCNC(C1=CC=C(Br)C(F)=C1)C1=CC(OC)=CC=C1OC
4039,O=C1CCCCC2=CC(C(Br)C3CCCCO3)=CC=C2N1
4040,O=C(O)C1=CN=C2C=C3OCOC3=CC2=C1Br
4041,COC1=CC=C(C(C)C(C)NC(C(N)=O)C2=CC=CC=C2)C=C1
4042,CCOC(=O)CC1=CC=C(C#N)C(SC(F)(F)F)=C1I
4043,CC1=C(C(C)O)SC(CCN(C)C)=N1
4044,CCCC(=O)C1=CC=CC=C1OCC[NH+](CC)CC
4045,CC1=CC=C2C(=O)C(C)(CO)CC2=C1C
4046,CNC(C)(CO)C1=CC=C(C)C(F)=C1
4047,COC1=CC(C(N)CC2=CC=C(Br)S2)=CC=C1C
4048,CC1(C)CC(=O)C=C(CCSC(F)(F)F)C1
4049,CC1=C(C(O)C2=CC3=CC=CC(F)=C3O2)SC=C1
4050,CCC(=O)C(CC)=C(C)CCC1=CC=CC=C1
4051,CC1=CC=CC(CC2=CC3=CC=CC(F)=C3CC2)=C1C(=O)O
4052,CC1=CC=CC=C1C(=O)N1C(C(=O)OC(C)C)CSC1C1=CC=CC=C1
4053,CC1=CC=C(OC(=O)C2=C(C)OC(C)=C2)C=C1
4054,OCC1=CC=CC(F)=C1OCC1=CC=CC(F)=C1Cl
4055,CCCCN(CC(=O)NCC(=O)O)C1=CC=CC=C1
4056,COC(=O)CCC1=C(N)C=CC=C1OC
4057,O=C1C2=CC(Br)=CC=C2C2CC(Br)CCC12
4058,C=CC1=CC2=C(C=C1OC)OC(C)=C2C
4059,C=C(NC1CC1)C1=CC=CC=C1C1=CC=CC2=C(C)C=CC=C12
4060,O=C(C1=CC=CC=C1)C1=CC=C2C=C(Br)C=CC2=C1
4061,O=C(CSC1=NC2=CC=CC=C2S1)OC1CCOC1=O
4062,CCCC1CCCC(OC(=O)C2=CC=C(CC(C)C3=CC=CC=C3)C=C2)C1
4063,CCC(N)CSCC1=CC(Cl)=CC=C1Cl
4064,CC1(C)CC2=C(O)C(C(=O)O)=CC(Cl)=C2O1
4065,O=C(CC1=CC=CC(F)=C1Br)C1=CC=C2OCOC2=C1
4066,C=C1C(O)OC(COCC2=CC=CC=C2)C1OCC1=CC=CC=C1
4067,CC(C)C(N)C(=O)NCC(=O)C1=CC=CC(Cl)=C1
4068,CC1=CC=CC=C1C1=CC=C(C(C)(C)C)C=C1C
4069,CCNC1=CC=C(S(=O)(=O)N(C)C2CCSC2)C=C1
4070,O=C(C1=CC=C(F)C(Br)=C1)C1=CC=CC(C2CCC2)=C1
4071,CCCC1C(=O)CCC2(CCC3=CC=C(C)C=C32)C1=O
4072,CCOC1=CC=CC(C2CC2NC(=O)C2=CC=C(C)C(C)=C2)=C1
4073,CC1=CC(OCC2=CC=CC=C2)=CC=C1C=O
4074,COC(=O)N(CCC(=O)CCl)C1=CC=CC(C(F)(F)F)=C1
4075,CC1=CC(C(N)=S)=CC=C1COCCCC(C)C
4076,COC1=CC(Cl)=CC=C1C(O)C1=CC(F)=C(C)C=C1F
4077,COC1=CC=C(C(O)C(C)(C)N2CCCCC2)C(F)=C1
4078,CCOC(=O)C1=C(NC(=O)C2=CSC(C3=CC=CC=C3)=N2)SC(C(=O)OC(C)(C)C)=C1C
4079,O=C(OC1C(O)COC1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1
4080,CCC1CCCC(NC(C)CNC(=O)OC(C)(C)C)CC1
4081,CC1=CC=C(C=NC(C)C2=CC=C(O)C(Br)=C2)C=C1
4082,CC(C)CC1=CC=C(C2=C(C(C)N)N(C)N=C2)C=C1
4083,CCC(C)C(C)(O)CNS(=O)(=O)C1=CC(C(=O)O)=CC2=C1CCC2
4084,CC(=O)OC1=CC=CC(CN=[N+]=[N-])=C1C1=CC2=C(C=C1C)C(C)(C)CCC2(C)C
4085,CC1=CC=C(NC(=O)C(C)(C)OC2=CC=C(Cl)C=C2)C=C1Cl
4086,CC1=C(Br)C=C(C(CN)NC2CCCC2)S1
4087,CC1=C(C2CC(=O)C=C(NC3=CC=CC=C3)N2)C2=CC=CC=C2N1
4088,COC(=O)C1COC(C2=CC=C(F)C=C2)=N1
4089,CC1(C)CCCCC1C(O)O
4090,CC(C)NC1=CC=C(OCC2=CC=CC=C2)C=C1
4091,COC1=CC=CC(OCC2=CC(C(=O)N3CCC4(CC3)OCCO4)=CC=C2C)=C1
4092,C=C1C=CC=C2C(=O)C=C(C3=CC=CC4=CC=CC=C43)C=C12
4093,O=S(=O)(C1=CC(C2=NC3=CC=CC=C3S2)=CS1)N1CCCCCC1
4094,C=CCN(C)C(=O)CCCCN1C=CC2=CC=CC=C2C1=O
4095,CCC1=C(CNC2=CC=C(SC)C=C2)C2=CC=CC=C2O1
4096,CC1(NC(=O)C2=CC=C(Cl)C=C2)CCS(=O)(=O)C1
4097,C=CC=C1CCC(=O)C1=CC=CC
4098,CCC(C)(C)C1=CC(O)=C(C(=O)O)C(O)=C1C1=CC=CC=C1
4099,CCCCOC1=CC=CC(NC(=O)OC2CCOC2)=C1
4100,CC1=CC(C)=CC(NC(=S)N2CCC(C3=CC=CC=C3)C2)=C1
4101,CC(=O)OCC(C)OC1=CC=CC2=CC=CC=C21
4102,CCNC(CC1=CC(C)=CC(C)=C1)C1=C(C)C=CO1
4103,CCCC1=C(CC)C=C(C(=O)OCC(=O)C(C#N)C2=NC(C)=CS2)S1
4104,CC1=CSC(C(C)NCC2CCCN(C(=O)OC(C)(C)C)C2)=N1
4105,O=C1OCCC1(O)C1=CC=C(Br)C(F)=C1
4106,CC(C)(C)C1=CC(C(C)(C)C)=C2C=C(S(=O)(=O)O)C=CC=C12
4107,CC1=CC=C(C(=O)C2=CC3=CC(F)=CC=C3O2)C=C1Br
4108,C1=CC=C(C=CC2=CC=CC=C2)C=C1
4109,CC(C)C(C)OC(=O)CC(O)CN(C)C
4110,CC(=O)C1=C(C2=CC=C(C)S2)C=C(C)N=C1C
4111,CC1=CC=C(OCC(=O)NC2=CC=C(C)C(C)=C2)C=C1
4112,CC1=C(C(=O)O)C=CC2=C1C(C)(N)CO2
4113,CC(C)(C)OC(=O)C1=CC=C(N)C(C2=CC=CC=C2)=C1C=N
4114,O=C(NC1=CC=CC(F)=C1F)C1=CC=CC(S(=O)(=O)N2CCC3=CC=CC=C3C2)=C1
4115,O=C(O)C1CCCC1C(=O)C1=CC(C2CC2)=C(OCC2=CC=CC=C2)C=C1F
4116,C1=CC=C2C(=C1)C=CC=C2OCC1=NN=CO1
4117,COC(=O)C1=C(C)C=C(COC(=O)C2=CC=CC(C#N)=C2)O1
4118,CC(C)C(N)CC(=O)OC1CCCCCC1
4119,COC1=CC(C)=C(C(=O)C2(C(=O)O)CC2)C(OC)=C1
4120,CCOC1=CC(CNCC2=CC=CC=C2)=CC=C1OCC1=CC=CC=C1
4121,CC(C)C1=CC(OC2=CC=C(CC(N)C(=O)O)C=C2Br)=CC(C(C)C)=C1O
4122,CC1CCCC(SCC2=CC=C(C#CCCO)S2)C1
4123,CCCC1(C(=O)O)CCN(S(=O)(=O)C2=CC=C(OC)C(C)=C2)C1
4124,CCOC1=CC=C(C(C)NC(=O)C2CC2C(=O)O)C=C1
4125,CC1=CC(C2=CC=C(Cl)C=C2)=CC(Cl)=C1F
4126,O=C1C(=CC2=CC3=CC=CC=C3OC2C2=CC=CC=C2)SC(=S)N1C1CCS(=O)(=O)C1
4127,CCC1=C(C2=CC=CC=C2)OC2=CC=CC=C21
4128,O=C(CSC1=CC=C(Br)C=C1)NC1CCCCCC1
4129,CC(C)(C#N)C1=CC(C(=O)O)=CC(C(C)(C)C#N)=C1
4130,O=C(NC1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1O
4131,COC1=CC=C(C(C)NC(=O)NC(C2=CC=CC=C2)C(C)C)C(OC)=C1
4132,C=C(C)CC(O)C1=CC=C(I)C=C1
4133,CNC1=CC=C(N=NC2=CC=CC=C2)C=C1
4134,CC(C)C1=CC(C(=O)N2CC3=CC=C(C(=O)O)C=C3C2)=CS1
4135,O=C(O)C1=CC=CC(C(=O)O)=C1SC1=CC=C(F)C=C1
4136,CC1=CC=CC(OCC2=CC=C(C#N)C=C2F)=C1F
4137,C=C1NC2=CC=CC=C2SC1=CC
4138,CC(C)(C)C1=CC=CC(OC(=O)[O-])=C1C1=CC=CC=C1C(C)(C)C
4139,CC1=CC(F)=CC=C1C(C)C(=O)OC(C)(C)C
4140,CCC1C(=O)C2CCCCC12
4141,O=C(O)C1=CC(Br)=CC=C1NS(=O)(=O)C1=CC=CC=C1
4142,COC1=CC=CC(OCCC(=O)OCC(=O)NC(C)C2=CC=CC=C2)=C1
4143,CCOC1=CC=CC(S(=O)(=O)N2CC(C)NCC2C)=C1
4144,CC1=CC=C(OC2=CC=C(S(N)(=O)=O)C=C2CN)C=C1C
4145,CNCC1=CC=C(OCC2CCCC2)C(Cl)=C1
4146,CCNC(=O)OCC1=CC=C(C2=C3C(=O)NC=NC3=NN2)C=C1
4147,CCC(CC)(CC1=CC=CN=C1)C(O)C1=CC=C(F)C=C1
4148,CC(CC1=CC=CC=C1Cl)C(=O)NCC1=CC=C(S(=O)(=O)Cl)S1
4149,CCC1CCC(C2CCC(CC)CC2O)CC1
4150,O=C(NC1CCCCCC1)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2)C=C1
4151,CC1=CC=C(OCCC(C)O)C(CNC(C)C)=C1
4152,CC1=CC=C(Cl)C=C1C1=CC=C(C=C[N+](=O)[O-])O1
4153,CC1CC(C(=O)NC(C2=CC=C(C(F)(F)F)C=C2F)C2CC2)N(C(=O)C2=CC=CC=C2NC(=O)C(F)(F)F)C1
4154,COC1=CC=C(C=CC(=O)OCC(=O)C2=CC=CC(F)=C2)C=C1OC
