mid,smiles
3779,CC1(C(=O)N2CC3CCCC3C2)CCCC1
3780,CC1(C)CCCC(C)(C#CCN2CCC(CC3=CC=CC=C3)CC2)O1
3781,O=C(CC1=CC=CC=C1)C(C(=O)CC1=CC=CC=C1)=C1SCCS1
3782,COC1=CC=CC(OC)=C1C(=O)NC1=NC2=C(C)C=CC(C)=C2S1
3783,CC(C)NCC1=CN(CCS(=O)(=O)C(C)(C)C)N=C1
3784,COC1=CC=C(CNCC(C)CCBr)C(OC)=C1OC
3785,CCC1=C(C)N=C2C=CC=CC2=C1NC1=CC=C(C(C)=O)C=C1
3786,CCC1=NC(Cl)=CC(SC2=NC=NN2)=N1
3787,O=C1NC(C2=CC=C(Cl)C=C2)=CC(C2=CC=CC=C2)N1C1=CC=CC=C1
3788,CC1CCN(C(=O)C2=CC=CC(S(=O)(=O)N3CCCCCC3)=C2)CC1
3789,NC1CCCC2CN(S(=O)(=O)C3=CC=C4CCCC4=C3)CC12
3790,CCOC(=O)C1=C(NC(=O)COC2=CC=C(C)C=C2)SC(C(C)=O)=C1C
3791,C=C(C)C1=CN=C2C(Cl)=CC(F)=CC2=C1
3792,OCC1C(O)C(O)C(CC2=CC=CC=C2)N1CC1=NC=CS1
3793,COC1=CC=C(C2=CC=C(OC(C)C(=O)C3=CC=CC=C3)C(OC)=C2)C=C1OC
3794,COC(=O)C1=C(C(C)C)SC(NC(C)(C)C)=N1
3795,CC1=C(F)C=C(C2=CC=C(C#N)C=C2)C=C1F
3796,CC1=CC=C(Cl)C(OC(C)C(=O)NC2CCCC2CN)=C1
3797,CN(C)C(=O)CCN(CCO)CC(F)(F)F
3798,CC1=CC=CC(OCCN(C)C(=O)CN2C=CC(C(F)(F)F)=N2)=C1
3799,CC(C1=CC=CC=C1)N1CCN(C(=O)C2=CC=C(I)C=C2)CC1
3800,CN1C(=O)C(CCN2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)NC1CC1=CC=CC=C1
3801,NC1(C(=O)O)CCN(C(=O)C2=CC=CC(O)=C2O)C1
3802,COC1=CC=CC(CC2(C)CCCN2)=C1
3803,CNC(CSC1=CC=C(F)C=C1)CC1=CC(C)=CC(C)=C1
3804,NC1=CN(C2CCCCC2)N=C1OC(F)(F)F
3805,O=C(O)C(S)=CC1=CC=CC=C1COC1=CC=C(F)C=C1Br
3806,COC1=CC=CC=C1N1CCN(CCCNC(=O)C2=CC=C(Cl)S2)CC1
3807,CC1=CC=C(NC2(C)CCS(=O)(=O)C2)C=C1S(=O)(=O)N1CCOCC1
3808,CC1=CC=C(N2C=CN=C2)C(CC(=O)O)=C1
3809,CC(C)CC1=NN(C(=O)COC2=CC=CC=C2)C(O)(C(F)(F)F)C1
3810,CC1=C(C2=CC=C(F)C=C2)S(=O)(=O)N=C1N1CCCC(C(=O)NCCN(C)C(C)C)C1
3811,CC1=CC=C(OCC(F)(F)F)C(C(=O)NC2=CC=C3OC(C)C(=O)NC3=C2)=C1
3812,CC(N)C1=CC=C(OC2=CC=C(F)C=C2)C=C1Br
3813,CC1=CC=C(C#N)C(C(=O)CC2=C(C)C=CC=C2C)=C1
3814,CCN1C(=O)NC(C)(C2=CC=C(OCC3=CC=CC(F)=C3)C=C2)C1=O
3815,COC(=O)C1=CC=C(C)C(NC(=O)CC2=CNC3=CC=CC=C23)=C1
3816,O=C(O)C1CC1C1=CC=CC=C1C1CC1
3817,CC1=CC=C(S(=O)(=O)N2CCCC2C(=O)OCC(=O)NC2=C(C)C=CC=C2C)C=C1
3818,COC1=CC=C(S(=O)(=O)NC2=CC=C(Br)C=C2F)C=C1NC(=O)C1=CC=CC=C1C
3819,CCOC(=O)C1=CC=C2C(=C1)S(=O)(=O)N=C2C
3820,O=C(NC1CCCCC1O)C1=CC=C(OC2=CC=CN=C2)C=C1
3821,CCOC(=O)C1=CC(NC(=O)C2CC2C(=O)O)=CC(C(=O)OCC)=C1
3822,CC1=CC=C(NC2=NC(CSC3=NN=NN3CC3CCCO3)=CO2)C(C)=C1
3823,CCC1=C(C)C(S(=O)(=O)NCC(C)C)=NN1
3824,CC1=CC=C2OC(C(=O)CC3=CC=C(Br)C=N3)=CC2=C1
3825,CCCOC(=O)C1=CC=CC(NC(=O)C2=CC=C(OC)C=C2)=C1
3826,CCNCC1=CN=CC(C2=CC(OC)=CC=C2OC)=C1
3827,CC(=O)C(C)N1C=CC2=CC(Br)=CC=C21
3828,CCC(C)C(NC(=O)NC1=CC=C(C)C(Cl)=C1)C(=O)O
3829,CC1=CC=C(C(=O)O)C=C1C1=CC(F)=CC=C1O
3830,NCC1=NC(C(=O)CCC2=CC=CC=C2)=CS1
3831,O=C1CC(=O)NC2=CC=C(S(=O)(=O)N3CCC4=CC=C(F)C=C43)C=C12
3832,CCOC1=CC(C(=O)N2CCNCC2CC)=CC=C1OC
3833,COC(=O)C1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1F
3834,CC1=CC=C(F)C=C1N1CC(=O)NC2(CCCC2)C1=O
3835,CC1(C)OB(C2=CC=C(NC(=O)N3CCN(C4=CC=C(C#N)C=C4)CC3)C(C(F)(F)F)=C2)OC1(C)C
3836,O=C(O)CC1(CC(F)(F)F)CCC2=CC(C3=CC=C(C(=O)N4CCCC4CO)C=C3)=CC=C2C1
3837,CC(C)CNC(=O)C1=CC=CC=C1C1=CC=CC=C1C(=O)O
3838,CN1C(=O)N(CC(=O)NCC(C)(C)N2CCOCC2)C2=CC=CC=C21
3839,C=CCCC1=C(C)C(O)CCC1(C)C
3840,CC1=CC(F)=CC=C1C(=O)NCC1=CC=CC(CCl)=C1
3841,CCOC1=CC(N2CCCCC2)=CC=C1C1(C)NC(=S)NC(N)=C1C#N
3842,CN(CC(=O)N1CCCC2=CC=CC=C21)C1CC2CCC(C1)N2
3843,CCC(O)(CC)CCOC1=CC=C(C(C)C)C=C1
3844,NC(=O)C1=CC=C(F)C=C1C1=CC=CC=C1
3845,CN1N=CC(Cl)=C1S(=O)(=O)NC1=CC=CC=N1
3846,CC1=CC=C2C=CC=C(C(=O)N3CCC(C4=CC=C(C(N)=O)C=C4)CC3)C2=N1
3847,CCC1=CC(Br)=CC(C(C)=O)=C1
3848,C=CC=C(C=CC)C1=NC(NC(=O)OC(C)(C)C)CO1
3849,CC(C)C(C)NC(=O)COC1=CC=C(C(C)(C)C)C=C1
3850,CCCC(CC(=O)O)N1CCC2=CC=CC=C2C1=O
3851,CC(C)N(CCCO)C1=NC(C(F)(F)F)=CC=C1C(N)=O
3852,COC(=O)C1=CSC(NCC(F)(F)F)=N1
3853,O=C1CSC(C2=CC=C(C(=O)O)C=C2)C2=C(N1)N(C1CCOCC1)NC2=O
3854,CCC1=CC=CC(CC)=C1NC(=O)C1=CC=CC2=C1OCC(=O)N2
3855,CN1CCCC1CC(=O)OCC1=CC=CC=C1
3856,CC(C)CC1(CNC2CCCC2CN)CCCC1
3857,CC1=C(Cl)N=C(C2CC2)N=C1SC1=NC=CN1
3858,CC1=C(S(=O)(=O)N(CC2=CC=CN=C2)C(C)C)C=NN1
3859,COC1=CC(F)=CC=C1NC(=O)C(C)OC1=CC=C(Br)C=C1
3860,CCC1=CC=CC=C1OCC(=O)OCC(=O)NC1=NC(C)=CS1
3861,CC1=CC=C(OCC(=O)NC2=CC=C3OCCCOC3=C2)C(C(C)(C)C)=C1
3862,CC(=O)OC1=CC=C2C=C(C3=CC=C(C(F)(F)F)C=C3)C(=O)OC2=C1
3863,CCC(C)(C)N(C)CC1(C(=O)O)CCCC1
3864,CCNCC1=CC=CC(F)=C1N(CCO)C(CC)CC
3865,CCCNC(CCN(C)C)C1=CC=CC(Cl)=C1Cl
3866,COC(=O)C(C)(CSC1=NC=CS1)NC(C)C
3867,CCOC1=CC=CC=C1OCC(=O)NC1CC(O)C1
3868,CCN1N=CN=C1CC(O)C1=CC=C(Br)C=C1C
3869,CC1=C(C)C(=O)C2=CC(C(C)(C)C)=CC=C2N1
3870,O=C1C2CCCC2C(=O)N1CC(O)COCC1=CC=C(Cl)C=C1
3871,CC1CCN(C(=O)C(C)NCC2CCCOC2)CC1
3872,CN1CCCC2=CC=C(C3=CN=CC(CN)=C3)C=C21
3873,C1=CC=C(CN=C2SC=C(C3=CC=C4OCCCOC4=C3)N2CC2CCCO2)C=C1
3874,O=C(CCNC1CC1)CC1=NC2=CC=CC=C2S1
3875,CC1=CC=C(C)C(C(=O)CCC(=O)NC(CC(=O)O)C2=CC=CC=C2)=C1
3876,CC1=CSC(C(NN)C2=CC=C(OC(C)C)C=C2)=C1Cl
3877,O=S(=O)(O)CC(F)(F)CCC(F)(F)C(F)(F)F
3878,CCC1=CC=C(C2(O)CCCC(CC)CC2)C=C1
3879,CC1=CC=CC(N2C(=O)NC(=O)C3=C2NC2=C(C(=O)CCC2)C3C2=CC=CC=C2)=C1
3880,CCNC(=O)CN1N=CC(N2CCNCC2)=CC1=O
3881,CC1=CSC(NC2=NC=CN=C2C2CCN(C)CC2)=N1
3882,OCC1=CC(Cl)=CC(Cl)=C1OC1CCOCC1
3883,COC1=CC=C(Br)C=C1S(=O)(=O)NC(C(=O)O)C(C)C
3884,CC1=CC(C)=CC(C2OCC(N)CO2)=C1
3885,CC1=NC=CN=C1C(C)NCC(C)(C)N1CCOCC1
3886,CCNC(CC1=CC=CC(F)=C1)C1=C(OC)C=NN1C
3887,O=C(CC1(O)C(=O)N(CCC2=CC=CC=C2)C2=CC=C(Cl)C=C21)C1=CC=C(F)C=C1
3888,C=CCN1C(C2=C(C)OC(C)=C2)=NC(C2=CC=NC=C2)=C1N
3889,CC(C)(C)NC(=O)CN1CCN(C(=O)C2=CC3=CC=CC=C3S2)CC1
3890,CC1CC1C1=CC=C(C2NC3=CC=CC=C3C(=O)N2CC2CCCO2)O1
3891,CCCOC(C)(C)CC(C)OC(=O)CC
3892,CC(C)N1C(=O)N=C(NC2=CCC(F)C=C2)N(CC2=CC=C(Cl)C=C2)C1=O
3893,COC1=CC=C(Cl)C=C1NC(=O)CN(C)CC1=NOC(C2=CC=CC=C2)=C1
3894,CCN1CCN(CC(=O)N2CCC(CC3=CC=CC(CO)=C3)C2)C1=O
3895,COC(=O)C1=C(COC(=O)C2=C(C)OC(C)=C2)OC=C1
3896,CC1=CC=C(S(=O)(=O)N2C3=CC=CC=C3C(B3OC(C)(C)C(C)(C)O3)=C2COCC2CCCCC2)C=C1
3897,COC1=CC=C(C2=CC=C(C3CC3NS(=O)(=O)C(C)C)C=C2)C=N1
3898,NCCCC(=O)N1CCN(S(=O)(=O)C2=CC=CC3=CC=CC=C32)CC1
3899,C=CC(CC(=O)O)C1=CCC1
3900,CCN(C(=O)COC1=CC=C(F)C=C1C(C)NC)C1CC1
3901,CCC1=CC(C)=C2C=CC=C(SC)C2=N1
3902,COC1=CC=C2CCC(C(=O)OC(C)(C)C)C(O)C2=C1
3903,CCC(C1=CC=CC=C1)C1=CC=C(C)C(C)=C1
3904,CC(C)NCC1=NC=C(C2=CC3=CC=C(F)C=C3S2)O1
3905,COC1=CC=C(NC(C)=O)C=C1NC(C)C(=O)NC1=CC=CC=C1C
3906,CCNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C
3907,COC1=CC=CC=C1C1=CC=C2CCCC(N3CCN(C)CC3)C2=C1
3908,CC1=CC(N)=NC(C)=C1CNC(=O)C1=CN(CC2=CC=CC(C(F)(F)F)=C2)N=C1
3909,O=C1C(C2=CC=C(Br)C=C2)=CCO1
3910,COC1=CC(N)=C(Cl)C=C1C(=O)N1CCC(CC2=CC=C(OCC3CC3)C=C2)CC1
3911,C=C(C)CNC1=NC(C2=C(C)SC(C)=C2)=NC2=NC=NN21
3912,CC1CC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C1=O
3913,CCNC1=NC=NC(NC2CCCC2SC)=C1Br
3914,NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O
3915,CN(CC(=O)O)C1CCN(CC2=CC=C(Br)C=C2F)CC1
3916,CCC(CC)(CNCC(C)C)CC1=CN=CS1
3917,O=C(O)C1CC(O)CN1C(=O)COC1=CC=C(Cl)C=C1Br
3918,CCC1=CC=C2C(C=CC#N)=C(C)N(CC)C2=C1
3919,COC1=C(C2=CC=CC=C2)C(=O)C2=CC=CC=C2OC1
3920,CCNC(=O)NC1=CC=CC(OCC(=O)O)=C1
3921,COC1=CC(N2CCN(C)CC2)=CC=C1Br
3922,CC(=O)C1=CC=C(S(=O)(=O)N2CCCCC2C(=O)OCC(=O)N(C)C)C=C1
3923,COC1=CC=C(CC(C)NC(=O)C(N)C(C)C)C=C1OC
3924,CC(C(=O)O)N(CC1=CC=CC=C1)C(=O)C1=CC=C(S(C)(=O)=O)S1
3925,COC1=CC=C(C2=CC(C(=O)NCC3=CC=C(Cl)C=C3)=NN2C)C=C1
3926,CC(NC(C(=O)O)C1CC1)C1=CC=C(OCC#N)C=C1
3927,COC1=CC=C(C2=NC3=CC(C(=O)O)=CC=C3N2C2CCCC2)C=C1O
3928,N#CC(=CC1=CC=CC=N1)C1=CC=C(Br)C=C1
3929,CC1(C)CC(NC2CCCCC2(C)C)CCN1
3930,CC1=CC(=O)OC2=CC(NC(=O)N(C)CC3=NOC=C3)=CC=C12
3931,COC1=CC=CC=C1C1CNCCN1CC1=CC(Br)=CS1
3932,CC(=O)OC1C2=CC=CC=C2CC1(O)C(F)(F)F
3933,CSC1=CC=C(Cl)C(C(=O)NCCC2=CC=C(C)C=C2)=C1
3934,CC1=CC=C(S(=O)(=O)NCCC2=C(C)NC3=C(C)C=CC(C)=C23)C=C1
3935,CC(N)C1CCN(C2=CC=CC(F)=C2C#N)C1
3936,CC1=CSC(NC(=O)COC(=O)C2=CC=C(C)C(O)=C2)=N1
3937,CC1=CC(C2=CC=CC=C2)=NC2=NN=C(C3=CC=CC=C3)N12
3938,O=C(C1=CC=CC=C1OCC1=CC=CC=C1)C1=NC=CS1
3939,CCC1=C(C2=CC=CC(C)=C2C)SC(C#N)=C1N
3940,C=C(C)CC(N)C1=CC(F)=C(F)C=C1Cl
3941,CN1C(Cl)=CC2=NC(Cl)=C(Br)C=C21
3942,CC(C)NCC1=CC=C(SC2=CC=CC=N2)C=C1Br
3943,CC1(C)CC2=NC(C(C)(C)C)=NC=C2C(NC(=O)C2=NNC(C(F)(F)F)=C2)C1
3944,CCCNC1=CC(OC2=CC=CC=C2I)=NC(C)=N1
3945,COC1=CC(F)=C(C(N)CO)C(OC)=C1
3946,O=C(NCCN1CCOCC1)C1=CC=C(OC2=NC=C(Cl)C=C2NS(=O)(=O)C2=CC=CC=C2)C=C1
3947,CC1=CC=C2NC=C(CCC(=O)N3CCC4(CC3)OCCO4)C2=C1
3948,COC1=CC=C(S(=O)(=O)N2CCC(CCO)C2)C=C1Cl
3949,COC1=CC=C(CCNC(=O)C2=C(C)C3=CC=CC(C)=C3O2)C=C1OC(F)F
3950,CCC1=CC=C2C(=C1)CC(N)C(=O)N2C
3951,C=CC1=CC(F)=CC=C1C1=CC=C(F)C=C1C=C
3952,O=C(CC1CCCCO1)N1CCNCC2=CC=CC=C21
3953,CN1C2=CC(C(=O)NC3=CC=CC(OC(F)(F)F)=C3)=CC=C2C(=O)N2CCCCC12
3954,CCN(CC)CC1=NC2=C(C(=O)N1CC1=CC=CC(C(N)=O)=C1)C(C)=C(C)S2
3955,CC(C)C1CCN(S(=O)(=O)C2=CSC(CCl)=C2)C1
3956,CCCC1CC(=O)C2=CC=CC=C2N1
3957,CCOC1=CC=C(C=CC(=O)NC2=CC=CC(C)=C2C)C=C1OCC
3958,CCC1=CC=CC(CC)=C1NC(=O)COC(=O)CCC(=O)NC1=CC=C(C)C(Cl)=C1
3959,CC1=CC=C(C(C(=O)NC(C)(C)C)N(C(=O)C2=CSN=N2)C2CC2)O1
3960,O=C(NCCN1CCC2(CC1)C(=O)NCN2C1=CC=CC(F)=C1)C1=CC=C2C=CC=CC2=C1
3961,COC1=CC=CC(C(=O)N2CCC(C(=O)C3=C(N)N(C4=CC=CC=C4)N=C3)C2)=C1
3962,CCC(C)C(C)(C)C1CCC(O)C(O)C1
3963,O=C(CC1=CC=C(Br)C=C1)N1CCC(OC2=CC=C(Br)C=N2)C1
3964,N#CC1=CC=C(CC2OC=C(OC3=CC=CC=C3)C(O)=C2C#N)C=C1
3965,CCCOC1=CC=CC(C2=CC=C3CCCNC3=C2)=C1
3966,CC(C)(C)C1CCN(C2=CC=C3SC=NC3=C2N)CC1
3967,COC1=CC=C2CCN(C3CCN(CC(C)C)CC3)CC2=C1
3968,COC1=CC=C(NC(=O)C(C)OC(=O)C2=CC=C(S(C)(=O)=O)C=C2)C=C1
3969,COC1=CC=CC(C(=O)N(C)CC2=NOC(C3CCCO3)=N2)=C1OC
3970,CC1CC2=CC(S(N)(=O)=O)=CC=C2N1CCCOC1=CC=C(F)C=C1
3971,CC1=CC(OCCN2CCCC2=O)=CC(C)=C1Br
3972,CC(O)(CNC(=O)C1CC1C1=CC=C(F)C=C1)C1=CC=C(F)C=C1F
3973,CCC1C2=CC=C(C)N2C2=CC=CC(F)=C2N1S(=O)(=O)C1=CC=C(C)C=C1
3974,CC(C)(C)C(NC(=O)C1=CC=CC=C1)C(=O)C(C)(C)C
3975,CCOC(=O)CC1=C(C)C2=C(CN(CC)C2=O)C(C)=C1C1=CC=CS1
3976,CC(C(=O)NC1=NC=C(CC2=CC=CC(F)=C2)S1)C1CNC1
3977,C=C(C)C1(C(=O)O)CC1C(=O)C1=CC=C(C2=CC=CC=C2)C=C1
3978,CCC(O)C1=CC=CC=C1N(CC)C(C)CN(C)C
3979,NCC#CC1=CC(Cl)=C(S(=O)(=O)NC2=CN=NS2)C(Cl)=C1
3980,O=C1CCCC2=C1C(C1=C(Cl)C=CC=C1Cl)CC(=O)N2C1=CC=CC=C1F
3981,O=C(O)CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1Br
3982,O=C(O)C1=C(OCC2=CC=CC=C2)C(=O)C=C(Br)C1=O
3983,CSC1=CC=CC=C1C(O)CC1=CC=CN=C1
3984,CC1(C)CC(NC(=O)CCl)=C(C#[N+]CC2CC2)C(C)(C)C1
3985,CCC1=CC=C(OC)C(C2=CC(C(=O)O)=C(C)C=C2C)=C1
3986,COC1=CC=C2N=C(N)N(C(CN(C)C)C(C)C)C2=C1
3987,O=C(C=CC1=CC=CC=C1)NC1=CC=CC=C1C(=O)NC1CCCCC1
3988,CC1CC(=O)N(C(CO)C2=CC=CC=C2)C1
3989,NCC1=CC=C(S(=O)(=O)NCC2=CC=CC=C2F)S1
3990,CCN1C(=O)N(CC(=O)N2CCCC3=CC(OC)=CC=C32)C(=O)C12CCCCC2
3991,CC1=CC=C(NC(=O)CN2CCN(C3=NC=CC=N3)CC2)C=C1F
3992,C1=CC=C(C(CC2=CC=CC=C2)NC2=NCCO2)C=C1
3993,CC(C(=O)O)N(C)S(=O)(=O)C1=CC=CC2=CN=CC=C21
3994,CC(N)C(=O)N1CCC(C)(C(C)C)C1
3995,CC1=CC=C(CNCC2=CC=C(OC(C)C)C=C2)C=C1C
3996,CC1=C(C(=O)NC2CCCC2)N=C(C2CCCN2C(=O)C2CCCCC2)O1
3997,C=CC(C)NC(C)C1=NC=NN1
3998,CC1=CC=C(NC(=O)NCC2=CC=C(S(=O)(=O)N(C)C)C=C2)C=C1C
3999,CC(C(=O)NC1=CC=CC=C1Cl)N1CCN(CC2=CC=C3OCOC3=C2)CC1
4000,CC(C)C1=CC=C2C(=O)N(C3CCCCC3)CCC2=C1
4001,O=C(O)C1(C(=O)N2CCC(OC3=CC=C(Cl)C=C3)CC2)CC1
4002,CCNC(C1=CC=CC=C1)C(C)CC1=CC=C(F)C(F)=C1
4003,CC(=O)CC1=CSC(Br)=N1
4004,CC1=CC=C(C(=O)N2CCCC2(C)C2=NC3=CC=CC=C3N2)C(C)=C1
4005,CC(C1=CC=C(S(C)(=O)=O)C=C1)N1CCC2(CCNC2)C1
4006,CC1CCC(CC2CCC(C=O)C2)C1
4007,CC1=NN(C)C=C1C(=O)NC1(C#N)CCCCCCC1
4008,CC1=CC=C(C(C#N)CC(F)(F)F)C=C1
4009,O=C(O)C1=CC=C(CN2CCCC(CO)C2)N=C1
4010,O=C1CN(S(=O)(=O)C2=CC=C(F)C=C2F)C(C2=CC=CC=C2)C2=CC(Br)=CC=C2N1
4011,CCCCN1C(C#N)=CC(N)=C1OC1=CC=C(OC)C=C1
4012,O=S(=O)(Cl)C1=CC=CC=C1OCC1=CC(F)=CC(F)=C1
4013,CC(C)CC1=CC=CC(C2C(O)CC(C)(C)OC2(C)C)=C1
4014,CCOC1=CC=C2C=NC(OC3=CC=CC4=C3N=C(CC)N4)=NC2=C1
4015,C=C(C)CCOCC1=CC(C(=O)O)=CC=C1OC
4016,CCC(CC)C(C(=O)O)C1=C(C2=CC=C(C)C=C2)C2=CC(Cl)=CC=C2N1
4017,CC1CCCN(C(=O)C2CCCC(C(=O)O)C2)C1C
4018,O=C1COC2=CC=C(Br)C=C2N1CCCC1CCCN1
4019,CC1=CC=C(C2=NN(C(=O)C3=CC=CC(Br)=C3)C(O)(C(F)(F)F)C2)C=C1
4020,CCC1=C(C2=CC=C(Cl)C=C2)N(CC)C(=NC(=O)C2=CC=CC=C2Cl)S1
4021,CC(C)(C)OC(=O)NC1CCN(C2=NC3=CC=CC=C3O2)C1
4022,O=C(O)CC1CNC(=O)N(C2=CC=CC(Br)=C2)C1
4023,CC1=CC(C)=CC(C(=O)OCC(=O)N(C)CC(=O)NC(C)(C)C)=C1
4024,CCCCCC1CCC(C2=CC=C(F)C(F)=C2F)CC1
4025,O=C1CCN(S(=O)(=O)C2=CC=CC=C2)CCCC(C(=O)NCCN2CCCC2)CCN1
4026,CC1=CC=C2OC(C(=O)NC(C)C3=CC=C(N4CCOCC4)C=C3)=CC(=O)C2=C1
4027,COC1=CC=CC(C=C2CCCC3=C2NNC3=O)=C1OC
4028,CC1=C(F)C=C(Cl)C(O)=C1C1=CC(C(=O)O)=NN1C
4029,CC(C)(C)C(=O)CC(=O)C1=CC=CC(F)=C1
4030,CNC(C1=CC=C(F)C(F)=C1)C1=CC(C)=C(Cl)C=C1C
4031,CC1=C(C2=CC=NC(NC3=CC=CC=C3)=N2)C(C)=C(C(=O)N2CCC3(CCCC3O)CC2)N1
4032,O=C(CC1CCC2=CC=CC=C21)C1CCC(CN2CCOCC2)CC1
4033,CC(C(=O)O)S(=O)(=O)N(C)CC1=CC=C(Cl)S1
4034,CC(C(=O)O)C(C1=CC=C(F)C=C1)C1=CC=C(C2=C(O)COC2=O)C=C1
4035,CC1=CC(C)=NC2=CC(C3=CC=CC=C3C(F)(F)F)=NN12
4036,CN1C=C(C2=CC(C(F)(F)F)=NC(NCC3=CC=CC=C3Cl)=N2)C=N1
4037,O=S(=O)(Cl)C1=C(Cl)N=C2OC=NN21
4038,CC(C)CCOC1=CC=C(C2SCC(=O)NC3=C2C(=O)NN3C)C=C1
4039,O=C(CCCOC1=CC=C(F)C=C1)NC1CS(=O)(=O)CC1N1CCCCC1
4040,CNC(=O)C1=CN=CC=C1C
4041,O=S1(=O)NCC(O)(C2=CC=C(Br)C=C2)C2=CC=CC=C21
4042,CCCC1=CC=C(C#N)C(SCCC(=O)NC2=CC=C(Br)C=C2)=N1
4043,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(C)CO
4044,CC1=CC=C(C#N)C(N2C=C(Br)C=N2)=N1
4045,N#CC1=CC=C(C2CCCC(C=O)C2)C=C1
4046,CCC(CC)(CO)NC(=O)NC1=CC=CC(CN(C)C)=C1
4047,CN1N=NC(CC(O)C2=CC=CC=C2)=N1
4048,O=C(C=CC1=CC=CC(Cl)=C1Cl)NCC1(O)CCOCC1
4049,COC(=O)C1=CC=CC=C1C=CC1CCCCC(N)N1
4050,COC1=CC(Cl)=C(C)C=C1NC(=O)NCCO
4051,CCOC1CCCN(C(=O)C2=CC(C)=CC=C2NC)C1
4052,CN(C)C1=CC=C(C(=S)N(C)CCO)C=C1
4053,CC(=O)OC(CC(C)CCO)C1=CC=CC=C1
4054,CC1=CC(F)=CC=C1OCC1CC2=CC=CC=C2O1
4055,N#CC(=CC1=CC=CC(O)=C1)C(=O)NCC1CCCO1
4056,C=C(N)C1=C(C)N=C(C2=CC=C(C)C(C)=C2)S1
4057,COC(=O)CC(NC(=O)C1=C(Cl)C=CS1)C1=CC=C(OC)C=C1
4058,NCC1=CC=CC(C2=CC=CC(OC3CC3)=C2)=C1
4059,CC1=NC2=C(C=NN2C(C)C)C(C)=C1CCC(=O)N1CCN(C2=CC=C(Cl)C=C2)CC1
4060,CC(C)(C)OC(=O)N1C(C2=CC=C(Cl)C=C2)COS1(=O)=O
4061,COC1=CC(NC(=O)C2(C)CCCC3=CC=CC=C32)=CC=C1C(=O)O
4062,CC(CC1=CC=CO1)NS(=O)(=O)C1=CC(Br)=CN=C1N
4063,COC1=CC=C(C2=NN=C(C(C)SC3=NN=C(C)S3)O2)C=C1
4064,CN(C)C1(C2=CC=C(F)C=C2)CCC2(CC1)CC(=O)N(CCC1(CC(C)(C)O)CC1)C2
4065,CCCCN1N=CC(NC2C(C)(C)C2(C)C)=C(Cl)C1=O
4066,CN1C=C(C2=NC(CCl)=CC(=O)N2)C=N1
4067,CC1=CC=C(C(=O)CCC(=O)NC2=CC=CC=C2OC(C)C)C=C1
4068,CCCC(C#N)(CCC)C(=O)NC1=CC=CC=C1OCC
4069,CCN(CC1CCC1)S(=O)(=O)C1=CC=C(C(=O)O)C(Cl)=C1
4070,NC1=CN=CC(NC2CC2C2=CC=CC=C2)=N1
4071,C1=CC=C2C(=C1)OCC2NC1CCCCCCC1
4072,O=C(C1=CC=CC(F)=C1)N1CC(=O)N2C(CO)C(C3=CC=C(C4=CC=CC=C4F)C=C3)C2C1
4073,CC(NC(=O)COC1=CC=CC=C1)C(=O)OCC1=CC=C(Cl)C=C1Cl
4074,CNC1=CC=C(C(=O)NC(C)(C)COC)C=C1C
4075,COC1=CC(C(F)F)=CC=C1CC(C)N
4076,CC(C)CN1C(=O)C2=CC=CC=C2C(C(=O)N2CCN(C3=CC=CC=N3)CC2)C1C1=CC=CS1
4077,CC1=CC=CC(C2=NC=CC=C2C2=CC=C3C(=C2)NN=C3C=CC2=CC=CC=N2)=N1
4078,O=S(=O)(NCC1=CC=C(S(=O)(=O)C2=CC=C(C(F)(F)F)N=C2)C=C1)C1=CC=CC=C1
4079,COC1=CC=C(C(=O)C2=C(F)C=CC=C2F)C(O)=C1OC
4080,O=C(NC(C1=CC=C(OC(F)(F)F)C=C1)C1=NC=CC=N1)OCC1=CC=CC=C1
4081,O=S1(=O)CCC(S(=O)(=O)N(CCO)C2CC2)C1
4082,CNC(C)(CCCCS(=O)(=O)C1CCCC1)C(N)=O
4083,CC1=NC(C2=CC=C(C(C)N3CCCCC3)C=C2)=CC=C1F
4084,COC1=CC=C(CNC(=O)C2=CC=C(NC3=CC=CC=C3C(C)(C)C)N=C2)C=C1
4085,O=C(O)C1CC2CCCCC2N1CC1=CSC(COC2=CC=C(F)C=C2)=N1
4086,O=C1CCC(NC2=CC=C(Cl)C(Cl)=C2)(C(=O)O)CC1
4087,CCC(C)N1N=CC2=C1NC=C(I)C2=O
4088,CC1=NC(S(=O)(=O)N2CCCC2C2=CC=CO2)=CN1C
4089,CC1=NC=CC(N2CCCC2CC(O)C2=CN(C)N=C2)=N1
4090,O=C(O)C1(C2=CC=C(CN3CCCCC3)C=C2)CCCC1
4091,CC1=CC(C(C)N2CCC(C(C)C)C2)=C(C)S1
4092,CCCC1=CC(C(=O)N2CCC3OCCN(CC4=CC=CC=C4)C3C2)=NO1
